	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2889.32705193	2890.4768776	0.0015	100	50	1.0	3443	2	300
1	2751.39510025	2783.78592322	0.0015	100	50	1.0	3443	2	300
2	2726.06121806	2744.80010018	0.0015	100	50	1.0	3443	2	300
3	2711.26714462	2728.14412139	0.0015	100	50	1.0	3443	2	300
4	2702.28758681	2712.24424939	0.0015	100	50	1.0	3443	2	300
5	2696.36990487	2704.41314429	0.0015	100	50	1.0	3443	2	300
6	2691.93870327	2703.45002539	0.0015	100	50	1.0	3443	2	300
7	2687.76265944	2698.80462962	0.0015	100	50	1.0	3443	2	300
8	2684.98914935	2692.59046507	0.0015	100	50	1.0	3443	2	300
9	2682.03862171	2692.87627018	0.0015	100	50	1.0	3443	2	300
10	2679.92936788	2687.77401728	0.0015	100	50	1.0	3443	2	300
11	2677.55878882	2684.15093492	0.0015	100	50	1.0	3443	2	300
12	2675.58786222	2683.48230284	0.0015	100	50	1.0	3443	2	300
13	2673.70833256	2682.09479192	0.0015	100	50	1.0	3443	2	300
14	2672.79614255	2681.11566664	0.0015	100	50	1.0	3443	2	300
15	2671.26950832	2680.66603336	0.0015	100	50	1.0	3443	2	300
16	2670.34123301	2677.96791535	0.0015	100	50	1.0	3443	2	300
17	2669.12925271	2677.05909837	0.0015	100	50	1.0	3443	2	300
18	2668.16350424	2675.30405451	0.0015	100	50	1.0	3443	2	300
19	2667.49147142	2675.73916352	0.0015	100	50	1.0	3443	2	300
20	2666.59811756	2677.18636052	0.0015	100	50	1.0	3443	2	300
21	2666.80667076	2675.82215686	0.0015	100	50	1.0	3443	2	300
22	2665.89008806	2674.30131855	0.0015	100	50	1.0	3443	2	300
23	2664.26196364	2673.00465221	0.0015	100	50	1.0	3443	2	300
24	2664.15143958	2672.26237975	0.0015	100	50	1.0	3443	2	300
25	2664.23581469	2672.36855385	0.0015	100	50	1.0	3443	2	300
26	2662.86651333	2671.47564756	0.0015	100	50	1.0	3443	2	300
27	2662.68604667	2670.90202305	0.0015	100	50	1.0	3443	2	300
28	2662.68740258	2670.87883203	0.0015	100	50	1.0	3443	2	300
29	2661.75198422	2672.3982125	0.0015	100	50	1.0	3443	2	300
30	2662.06434393	2671.52539763	0.0015	100	50	1.0	3443	2	300
31	2661.06164417	2669.62472552	0.0015	100	50	1.0	3443	2	300
32	2660.83793132	2668.80306721	0.0015	100	50	1.0	3443	2	300
33	2660.16497775	2669.03803132	0.0015	100	50	1.0	3443	2	300
34	2660.65249283	2669.0671186	0.0015	100	50	1.0	3443	2	300
35	2659.79791345	2667.82255131	0.0015	100	50	1.0	3443	2	300
36	2659.13701339	2668.69485083	0.0015	100	50	1.0	3443	2	300
37	2659.53119548	2668.34839334	0.0015	100	50	1.0	3443	2	300
38	2658.92048166	2667.12362385	0.0015	100	50	1.0	3443	2	300
39	2658.56795344	2667.59277671	0.0015	100	50	1.0	3443	2	300
40	2658.48596711	2670.64586212	0.0015	100	50	1.0	3443	2	300
41	2659.01171297	2668.381371	0.0015	100	50	1.0	3443	2	300
42	2657.78340297	2666.97823041	0.0015	100	50	1.0	3443	2	300
43	2657.72764644	2665.64475018	0.0015	100	50	1.0	3443	2	300
44	2657.43879727	2665.71303347	0.0015	100	50	1.0	3443	2	300
45	2657.32078563	2665.47497769	0.0015	100	50	1.0	3443	2	300
46	2657.14638662	2666.50591679	0.0015	100	50	1.0	3443	2	300
47	2656.878124	2667.52909148	0.0015	100	50	1.0	3443	2	300
48	2656.6801057	2665.90532945	0.0015	100	50	1.0	3443	2	300
49	2656.64585119	2665.35994451	0.0015	100	50	1.0	3443	2	300
