	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2892.51931411	2925.36380641	0.002	128	10	0.05	1523	2	300
1	2753.31177751	2795.77646148	0.002	128	10	0.05	1523	2	300
2	2724.83366115	2758.11928674	0.002	128	10	0.05	1523	2	300
3	2710.00326429	2719.13517315	0.002	128	10	0.05	1523	2	300
4	2700.45403371	2710.73782378	0.002	128	10	0.05	1523	2	300
5	2694.07403437	2703.68531067	0.002	128	10	0.05	1523	2	300
6	2689.71814555	2698.26900469	0.002	128	10	0.05	1523	2	300
7	2685.61946058	2692.35620444	0.002	128	10	0.05	1523	2	300
8	2682.66823071	2688.72456643	0.002	128	10	0.05	1523	2	300
9	2680.10280284	2686.5342161	0.002	128	10	0.05	1523	2	300
