	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2997.34632428	2944.68054736	0.0005	100	25	1.0	1695	2	300
1	2802.76263566	2829.52115761	0.0005	100	25	1.0	1695	2	300
2	2764.62507991	2768.99207313	0.0005	100	25	1.0	1695	2	300
3	2746.04660178	2749.11267067	0.0005	100	25	1.0	1695	2	300
4	2733.34746206	2732.38595085	0.0005	100	25	1.0	1695	2	300
5	2724.37048012	2725.97391897	0.0005	100	25	1.0	1695	2	300
6	2717.36585939	2718.7732069	0.0005	100	25	1.0	1695	2	300
7	2711.60898069	2713.86320843	0.0005	100	25	1.0	1695	2	300
8	2706.88808229	2713.09003841	0.0005	100	25	1.0	1695	2	300
9	2702.80100848	2703.15084483	0.0005	100	25	1.0	1695	2	300
10	2699.38370332	2702.62987674	0.0005	100	25	1.0	1695	2	300
11	2696.13593879	2697.59415659	0.0005	100	25	1.0	1695	2	300
12	2693.72221712	2696.28625745	0.0005	100	25	1.0	1695	2	300
13	2691.68638955	2693.50959337	0.0005	100	25	1.0	1695	2	300
14	2689.74209983	2691.59155787	0.0005	100	25	1.0	1695	2	300
15	2687.6908981	2690.38596345	0.0005	100	25	1.0	1695	2	300
16	2685.86943609	2688.29667521	0.0005	100	25	1.0	1695	2	300
17	2684.73469913	2686.610486	0.0005	100	25	1.0	1695	2	300
18	2682.82501568	2686.18656872	0.0005	100	25	1.0	1695	2	300
19	2681.55707828	2684.61017604	0.0005	100	25	1.0	1695	2	300
20	2680.37647501	2683.53100959	0.0005	100	25	1.0	1695	2	300
21	2679.45044788	2681.81411376	0.0005	100	25	1.0	1695	2	300
22	2678.60680985	2680.31723997	0.0005	100	25	1.0	1695	2	300
23	2677.36019187	2680.17513612	0.0005	100	25	1.0	1695	2	300
24	2676.497079	2679.56265545	0.0005	100	25	1.0	1695	2	300
