	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2891.19179683	2897.80225076	0.0015	100	25	0.05	143	2	300
1	2749.87636382	2784.12914479	0.0015	100	25	0.05	143	2	300
2	2725.12890905	2735.85624552	0.0015	100	25	0.05	143	2	300
3	2711.35145266	2719.83367722	0.0015	100	25	0.05	143	2	300
4	2702.23671352	2715.4620247	0.0015	100	25	0.05	143	2	300
5	2695.93077362	2702.50811172	0.0015	100	25	0.05	143	2	300
6	2691.4296874	2698.76601572	0.0015	100	25	0.05	143	2	300
7	2686.83596224	2695.79885053	0.0015	100	25	0.05	143	2	300
8	2684.01871612	2688.92797105	0.0015	100	25	0.05	143	2	300
9	2680.98002269	2689.56910954	0.0015	100	25	0.05	143	2	300
10	2678.80283493	2686.62497152	0.0015	100	25	0.05	143	2	300
11	2677.14037575	2686.99144201	0.0015	100	25	0.05	143	2	300
12	2675.43938543	2687.80642543	0.0015	100	25	0.05	143	2	300
13	2674.21688947	2684.72821173	0.0015	100	25	0.05	143	2	300
14	2672.6365194	2678.78072858	0.0015	100	25	0.05	143	2	300
15	2671.34334324	2681.04138627	0.0015	100	25	0.05	143	2	300
16	2669.96818147	2678.34725153	0.0015	100	25	0.05	143	2	300
17	2669.1541951	2677.29482898	0.0015	100	25	0.05	143	2	300
18	2667.90695446	2676.44538672	0.0015	100	25	0.05	143	2	300
19	2666.96550687	2674.45848956	0.0015	100	25	0.05	143	2	300
20	2666.83891719	2675.8618094	0.0015	100	25	0.05	143	2	300
21	2665.6551195	2676.57719839	0.0015	100	25	0.05	143	2	300
22	2664.94885961	2673.93854285	0.0015	100	25	0.05	143	2	300
23	2664.28832315	2673.84848623	0.0015	100	25	0.05	143	2	300
24	2664.23684719	2672.1738636	0.0015	100	25	0.05	143	2	300
