	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2973.82551026	2957.96746068	0.0015	200	25	0.05	4519	2	300
1	2787.14269754	2871.87253152	0.0015	200	25	0.05	4519	2	300
2	2752.18735922	2807.89174347	0.0015	200	25	0.05	4519	2	300
3	2733.15788711	2759.61839513	0.0015	200	25	0.05	4519	2	300
4	2720.43604986	2745.92680729	0.0015	200	25	0.05	4519	2	300
5	2712.09095186	2716.81884159	0.0015	200	25	0.05	4519	2	300
6	2704.69434823	2710.72119141	0.0015	200	25	0.05	4519	2	300
7	2699.97369387	2699.17770637	0.0015	200	25	0.05	4519	2	300
8	2696.10292432	2703.07643049	0.0015	200	25	0.05	4519	2	300
9	2692.52886869	2696.7674815	0.0015	200	25	0.05	4519	2	300
10	2690.03213527	2692.66189744	0.0015	200	25	0.05	4519	2	300
11	2687.12644093	2683.99111991	0.0015	200	25	0.05	4519	2	300
12	2685.09834606	2686.27845569	0.0015	200	25	0.05	4519	2	300
13	2683.24675409	2683.03624765	0.0015	200	25	0.05	4519	2	300
14	2682.68053223	2679.85940067	0.0015	200	25	0.05	4519	2	300
15	2680.08728843	2677.50037485	0.0015	200	25	0.05	4519	2	300
16	2679.15057145	2677.49394923	0.0015	200	25	0.05	4519	2	300
17	2678.03664524	2676.07039186	0.0015	200	25	0.05	4519	2	300
18	2675.84702755	2673.38212162	0.0015	200	25	0.05	4519	2	300
19	2674.77096326	2672.02136207	0.0015	200	25	0.05	4519	2	300
20	2673.85303764	2674.51757953	0.0015	200	25	0.05	4519	2	300
21	2673.50471065	2671.57756716	0.0015	200	25	0.05	4519	2	300
22	2671.77505275	2673.23604431	0.0015	200	25	0.05	4519	2	300
23	2671.3573271	2671.3735641	0.0015	200	25	0.05	4519	2	300
24	2670.44143457	2669.71249711	0.0015	200	25	0.05	4519	2	300
