	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3100.22386645	3012.09479378	0.0005	200	25	1.0	1153	2	300
1	2869.58948243	2919.8774106	0.0005	200	25	1.0	1153	2	300
2	2804.52057691	2850.70022986	0.0005	200	25	1.0	1153	2	300
3	2777.26050214	2804.63177572	0.0005	200	25	1.0	1153	2	300
4	2761.48912886	2775.17217096	0.0005	200	25	1.0	1153	2	300
5	2750.33111699	2751.22185661	0.0005	200	25	1.0	1153	2	300
6	2741.18387503	2740.10746249	0.0005	200	25	1.0	1153	2	300
7	2733.6160513	2731.98935117	0.0005	200	25	1.0	1153	2	300
8	2727.96933982	2723.82205369	0.0005	200	25	1.0	1153	2	300
9	2723.11141812	2716.36230282	0.0005	200	25	1.0	1153	2	300
10	2718.58456406	2712.35119839	0.0005	200	25	1.0	1153	2	300
11	2714.89506214	2709.94715686	0.0005	200	25	1.0	1153	2	300
12	2711.15622022	2705.27522117	0.0005	200	25	1.0	1153	2	300
13	2708.56777274	2702.54394064	0.0005	200	25	1.0	1153	2	300
14	2705.73927815	2700.18766712	0.0005	200	25	1.0	1153	2	300
15	2703.5431279	2697.05279459	0.0005	200	25	1.0	1153	2	300
16	2701.32864137	2693.14245629	0.0005	200	25	1.0	1153	2	300
17	2699.30562983	2691.30285575	0.0005	200	25	1.0	1153	2	300
18	2697.46084213	2690.43010249	0.0005	200	25	1.0	1153	2	300
19	2695.92865969	2689.54926552	0.0005	200	25	1.0	1153	2	300
20	2694.32056634	2688.19913239	0.0005	200	25	1.0	1153	2	300
21	2693.00430487	2684.4892312	0.0005	200	25	1.0	1153	2	300
22	2691.66440707	2683.35165913	0.0005	200	25	1.0	1153	2	300
23	2690.66479427	2682.32992595	0.0005	200	25	1.0	1153	2	300
24	2689.37888381	2680.98266928	0.0005	200	25	1.0	1153	2	300
