	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2891.96308014	2905.61478857	0.002	128	50	0.05	9009	2	300
1	2753.23099845	2803.07086473	0.002	128	50	0.05	9009	2	300
2	2724.33718352	2749.84201301	0.002	128	50	0.05	9009	2	300
3	2710.33728169	2735.75069321	0.002	128	50	0.05	9009	2	300
4	2701.0210184	2711.8563963	0.002	128	50	0.05	9009	2	300
5	2694.96160638	2704.71401797	0.002	128	50	0.05	9009	2	300
6	2690.1719608	2703.4993446	0.002	128	50	0.05	9009	2	300
7	2686.15659786	2696.88141628	0.002	128	50	0.05	9009	2	300
8	2683.24498735	2693.10960187	0.002	128	50	0.05	9009	2	300
9	2679.99621627	2687.75544252	0.002	128	50	0.05	9009	2	300
10	2678.16014403	2689.16456899	0.002	128	50	0.05	9009	2	300
11	2676.28211838	2687.16877633	0.002	128	50	0.05	9009	2	300
12	2674.279733	2684.91124765	0.002	128	50	0.05	9009	2	300
13	2673.3927768	2684.05884396	0.002	128	50	0.05	9009	2	300
14	2671.57066705	2680.40696888	0.002	128	50	0.05	9009	2	300
15	2670.4593888	2681.29531866	0.002	128	50	0.05	9009	2	300
16	2669.19932281	2678.12911398	0.002	128	50	0.05	9009	2	300
17	2668.63655413	2678.41592833	0.002	128	50	0.05	9009	2	300
18	2667.14939196	2677.42735066	0.002	128	50	0.05	9009	2	300
19	2666.20615037	2674.4576311	0.002	128	50	0.05	9009	2	300
20	2665.22767723	2678.60451366	0.002	128	50	0.05	9009	2	300
21	2665.57590488	2674.89132848	0.002	128	50	0.05	9009	2	300
22	2664.12387949	2676.0539252	0.002	128	50	0.05	9009	2	300
23	2663.63714035	2672.92217749	0.002	128	50	0.05	9009	2	300
24	2663.17828778	2672.07090908	0.002	128	50	0.05	9009	2	300
25	2662.42263561	2671.99325602	0.002	128	50	0.05	9009	2	300
26	2662.20048113	2672.03622851	0.002	128	50	0.05	9009	2	300
27	2661.62480747	2670.15076781	0.002	128	50	0.05	9009	2	300
28	2661.55056307	2672.5970382	0.002	128	50	0.05	9009	2	300
29	2660.89425049	2671.34356468	0.002	128	50	0.05	9009	2	300
30	2661.03765604	2670.44829214	0.002	128	50	0.05	9009	2	300
31	2660.22840091	2670.18435558	0.002	128	50	0.05	9009	2	300
32	2660.19384177	2668.98174594	0.002	128	50	0.05	9009	2	300
33	2659.92054277	2670.22573858	0.002	128	50	0.05	9009	2	300
34	2659.05796038	2668.4993446	0.002	128	50	0.05	9009	2	300
35	2659.33823633	2671.17898309	0.002	128	50	0.05	9009	2	300
36	2659.67646559	2668.11362295	0.002	128	50	0.05	9009	2	300
37	2658.3829413	2668.36571986	0.002	128	50	0.05	9009	2	300
38	2658.3901189	2669.36826536	0.002	128	50	0.05	9009	2	300
39	2658.0039298	2667.33914961	0.002	128	50	0.05	9009	2	300
40	2657.62275563	2667.01020816	0.002	128	50	0.05	9009	2	300
41	2657.84501788	2667.24452061	0.002	128	50	0.05	9009	2	300
42	2657.90578122	2668.87077445	0.002	128	50	0.05	9009	2	300
43	2657.20055837	2666.04955448	0.002	128	50	0.05	9009	2	300
44	2657.07850863	2666.52016004	0.002	128	50	0.05	9009	2	300
45	2656.80991488	2667.51832642	0.002	128	50	0.05	9009	2	300
46	2657.27267271	2666.21281734	0.002	128	50	0.05	9009	2	300
47	2656.31031363	2666.64007837	0.002	128	50	0.05	9009	2	300
48	2656.40099772	2667.26212487	0.002	128	50	0.05	9009	2	300
49	2656.31357577	2666.37996077	0.002	128	50	0.05	9009	2	300
