	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2896.46807233	2902.12640556	0.002	128	25	1.0	1227	2	300
1	2751.57916742	2791.2230507	0.002	128	25	1.0	1227	2	300
2	2723.6607689	2747.37444683	0.002	128	25	1.0	1227	2	300
3	2708.87844201	2733.46716845	0.002	128	25	1.0	1227	2	300
4	2699.53747109	2713.99930726	0.002	128	25	1.0	1227	2	300
5	2693.71185109	2708.67936447	0.002	128	25	1.0	1227	2	300
6	2689.34336557	2701.63669541	0.002	128	25	1.0	1227	2	300
7	2684.97012586	2695.94548382	0.002	128	25	1.0	1227	2	300
8	2681.94822131	2690.41113048	0.002	128	25	1.0	1227	2	300
9	2679.08577851	2689.11056723	0.002	128	25	1.0	1227	2	300
10	2676.95999948	2690.99756466	0.002	128	25	1.0	1227	2	300
11	2675.29909042	2684.39814808	0.002	128	25	1.0	1227	2	300
12	2673.60752801	2685.45695889	0.002	128	25	1.0	1227	2	300
13	2672.32223071	2682.36163855	0.002	128	25	1.0	1227	2	300
14	2670.98367458	2679.85613348	0.002	128	25	1.0	1227	2	300
15	2669.84600173	2681.73789847	0.002	128	25	1.0	1227	2	300
16	2668.28493133	2682.62252825	0.002	128	25	1.0	1227	2	300
17	2668.09611588	2678.46545433	0.002	128	25	1.0	1227	2	300
18	2667.1975266	2676.57388638	0.002	128	25	1.0	1227	2	300
19	2666.17565079	2675.80583165	0.002	128	25	1.0	1227	2	300
20	2665.4192018	2676.11998788	0.002	128	25	1.0	1227	2	300
21	2664.98297674	2676.68145343	0.002	128	25	1.0	1227	2	300
22	2664.73076572	2673.60934793	0.002	128	25	1.0	1227	2	300
23	2663.84903286	2676.71771882	0.002	128	25	1.0	1227	2	300
24	2664.04715221	2674.43594506	0.002	128	25	1.0	1227	2	300
