	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2890.64175132	2866.42529577	0.0015	100	25	1.0	1154	2	300
1	2751.10358205	2774.63194517	0.0015	100	25	1.0	1154	2	300
2	2724.65905071	2748.44986108	0.0015	100	25	1.0	1154	2	300
3	2710.17457551	2730.10794703	0.0015	100	25	1.0	1154	2	300
4	2701.62337391	2709.98453512	0.0015	100	25	1.0	1154	2	300
5	2695.0229382	2702.36595653	0.0015	100	25	1.0	1154	2	300
6	2690.46724661	2698.05469917	0.0015	100	25	1.0	1154	2	300
7	2686.77485628	2694.49764822	0.0015	100	25	1.0	1154	2	300
8	2683.74147692	2690.8053583	0.0015	100	25	1.0	1154	2	300
9	2681.48446749	2688.58401565	0.0015	100	25	1.0	1154	2	300
10	2678.75330852	2685.04225967	0.0015	100	25	1.0	1154	2	300
11	2677.22053705	2688.54367877	0.0015	100	25	1.0	1154	2	300
12	2675.15939167	2684.94532604	0.0015	100	25	1.0	1154	2	300
13	2674.22774601	2682.52369284	0.0015	100	25	1.0	1154	2	300
14	2672.62828855	2680.96827479	0.0015	100	25	1.0	1154	2	300
15	2671.11301117	2678.71613681	0.0015	100	25	1.0	1154	2	300
16	2670.32767575	2681.54874363	0.0015	100	25	1.0	1154	2	300
17	2669.50431351	2678.03736379	0.0015	100	25	1.0	1154	2	300
18	2668.04994075	2678.12196621	0.0015	100	25	1.0	1154	2	300
19	2667.10849575	2676.16220694	0.0015	100	25	1.0	1154	2	300
20	2666.45176437	2674.96618489	0.0015	100	25	1.0	1154	2	300
21	2665.68678573	2675.59972281	0.0015	100	25	1.0	1154	2	300
22	2664.81346982	2673.07213865	0.0015	100	25	1.0	1154	2	300
23	2664.39436881	2674.26021423	0.0015	100	25	1.0	1154	2	300
24	2664.41079893	2674.5005527	0.0015	100	25	1.0	1154	2	300
