	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2970.17014768	2957.34314922	0.0015	200	25	1.0	785	2	300
1	2787.20182125	2848.20962297	0.0015	200	25	1.0	785	2	300
2	2752.31902483	2785.86732894	0.0015	200	25	1.0	785	2	300
3	2733.74964304	2764.41724893	0.0015	200	25	1.0	785	2	300
4	2721.77880961	2737.34242146	0.0015	200	25	1.0	785	2	300
5	2713.61112712	2721.88350664	0.0015	200	25	1.0	785	2	300
6	2706.86169632	2707.76257348	0.0015	200	25	1.0	785	2	300
7	2701.40424959	2699.30306441	0.0015	200	25	1.0	785	2	300
8	2697.3533383	2695.65056988	0.0015	200	25	1.0	785	2	300
9	2694.29570622	2695.76571183	0.0015	200	25	1.0	785	2	300
10	2690.8889883	2688.64488836	0.0015	200	25	1.0	785	2	300
11	2688.81775962	2682.74440577	0.0015	200	25	1.0	785	2	300
12	2685.42803443	2680.45893629	0.0015	200	25	1.0	785	2	300
13	2684.55153826	2681.89493924	0.0015	200	25	1.0	785	2	300
14	2681.97683748	2675.96808667	0.0015	200	25	1.0	785	2	300
15	2681.43789644	2674.50859347	0.0015	200	25	1.0	785	2	300
16	2678.7094177	2670.74693074	0.0015	200	25	1.0	785	2	300
17	2678.03580601	2671.62798477	0.0015	200	25	1.0	785	2	300
18	2676.91417605	2668.02273542	0.0015	200	25	1.0	785	2	300
19	2674.93227524	2667.27032202	0.0015	200	25	1.0	785	2	300
20	2674.10401986	2667.94723108	0.0015	200	25	1.0	785	2	300
21	2672.7838311	2667.55731003	0.0015	200	25	1.0	785	2	300
22	2672.69080439	2664.84736076	0.0015	200	25	1.0	785	2	300
23	2672.11306608	2666.39046582	0.0015	200	25	1.0	785	2	300
24	2671.00383534	2664.18920665	0.0015	200	25	1.0	785	2	300
