	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3033.10797456	2977.89290629	0.0005	128	50	0.1	4532	2	300
1	2822.46774833	2867.34961638	0.0005	128	50	0.1	4532	2	300
2	2775.25747621	2803.9734727	0.0005	128	50	0.1	4532	2	300
3	2754.43081102	2769.75612779	0.0005	128	50	0.1	4532	2	300
4	2741.44047936	2746.06384114	0.0005	128	50	0.1	4532	2	300
5	2731.53759273	2740.75033423	0.0005	128	50	0.1	4532	2	300
6	2723.44067961	2728.37370974	0.0005	128	50	0.1	4532	2	300
7	2716.94761566	2721.82189731	0.0005	128	50	0.1	4532	2	300
8	2711.28577587	2712.87264122	0.0005	128	50	0.1	4532	2	300
9	2706.82611476	2710.57679413	0.0005	128	50	0.1	4532	2	300
10	2702.93746434	2710.09657606	0.0005	128	50	0.1	4532	2	300
11	2699.98223171	2705.27652497	0.0005	128	50	0.1	4532	2	300
12	2697.19047526	2701.76254453	0.0005	128	50	0.1	4532	2	300
13	2694.63975096	2699.03578224	0.0005	128	50	0.1	4532	2	300
14	2692.42838956	2695.48467142	0.0005	128	50	0.1	4532	2	300
15	2690.25369378	2694.25056857	0.0005	128	50	0.1	4532	2	300
16	2688.52034729	2693.96825332	0.0005	128	50	0.1	4532	2	300
17	2687.00861329	2691.5096774	0.0005	128	50	0.1	4532	2	300
18	2685.4400126	2688.69458521	0.0005	128	50	0.1	4532	2	300
19	2683.98346535	2688.72677396	0.0005	128	50	0.1	4532	2	300
20	2682.85817292	2687.53384592	0.0005	128	50	0.1	4532	2	300
21	2681.31062295	2684.6431523	0.0005	128	50	0.1	4532	2	300
22	2680.41371627	2685.64743806	0.0005	128	50	0.1	4532	2	300
23	2679.25200899	2683.94096978	0.0005	128	50	0.1	4532	2	300
24	2678.09983028	2682.13106337	0.0005	128	50	0.1	4532	2	300
25	2677.10646132	2681.10640843	0.0005	128	50	0.1	4532	2	300
26	2676.76090302	2682.46196961	0.0005	128	50	0.1	4532	2	300
27	2675.28753582	2679.97312493	0.0005	128	50	0.1	4532	2	300
28	2674.51110621	2679.21239207	0.0005	128	50	0.1	4532	2	300
29	2674.02178856	2678.72948845	0.0005	128	50	0.1	4532	2	300
30	2673.17103403	2678.20410623	0.0005	128	50	0.1	4532	2	300
31	2672.53544715	2677.61435911	0.0005	128	50	0.1	4532	2	300
32	2671.69931638	2676.98144858	0.0005	128	50	0.1	4532	2	300
33	2671.10177889	2676.87044535	0.0005	128	50	0.1	4532	2	300
34	2670.53385201	2675.16230637	0.0005	128	50	0.1	4532	2	300
35	2670.02572417	2674.89045928	0.0005	128	50	0.1	4532	2	300
36	2669.39108841	2675.5744825	0.0005	128	50	0.1	4532	2	300
37	2669.09305729	2675.79797527	0.0005	128	50	0.1	4532	2	300
38	2668.22865252	2674.43635679	0.0005	128	50	0.1	4532	2	300
39	2667.89865752	2673.92942422	0.0005	128	50	0.1	4532	2	300
40	2667.33560914	2672.32391439	0.0005	128	50	0.1	4532	2	300
41	2666.7622816	2672.9191255	0.0005	128	50	0.1	4532	2	300
42	2666.31033855	2672.46404644	0.0005	128	50	0.1	4532	2	300
43	2665.76768612	2671.60571336	0.0005	128	50	0.1	4532	2	300
44	2665.35901448	2672.14454899	0.0005	128	50	0.1	4532	2	300
45	2665.31857605	2671.55254298	0.0005	128	50	0.1	4532	2	300
46	2664.68911543	2671.61874991	0.0005	128	50	0.1	4532	2	300
47	2664.02922923	2670.49358046	0.0005	128	50	0.1	4532	2	300
48	2663.83566519	2669.58894888	0.0005	128	50	0.1	4532	2	300
49	2663.5965007	2669.65181906	0.0005	128	50	0.1	4532	2	300
