	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2858.90404884	2815.5253164	0.001	50	50	1.0	912	2	300
1	2743.41470767	2750.22830136	0.001	50	50	1.0	912	2	300
2	2720.6608238	2717.81830663	0.001	50	50	1.0	912	2	300
3	2708.29455052	2710.04586483	0.001	50	50	1.0	912	2	300
4	2699.67650947	2696.90019597	0.001	50	50	1.0	912	2	300
5	2693.87777002	2695.11748906	0.001	50	50	1.0	912	2	300
6	2689.3752568	2690.66852378	0.001	50	50	1.0	912	2	300
7	2685.88282627	2686.4671003	0.001	50	50	1.0	912	2	300
8	2682.92251421	2683.77467641	0.001	50	50	1.0	912	2	300
9	2680.08876235	2680.95628296	0.001	50	50	1.0	912	2	300
10	2678.21833751	2678.22900064	0.001	50	50	1.0	912	2	300
11	2675.80231869	2676.24457336	0.001	50	50	1.0	912	2	300
12	2674.28268512	2676.28370774	0.001	50	50	1.0	912	2	300
13	2673.06956506	2676.31528311	0.001	50	50	1.0	912	2	300
14	2671.69890974	2673.05153094	0.001	50	50	1.0	912	2	300
15	2670.15476039	2671.69947176	0.001	50	50	1.0	912	2	300
16	2669.42029259	2671.66887109	0.001	50	50	1.0	912	2	300
17	2668.58152673	2669.81606175	0.001	50	50	1.0	912	2	300
18	2667.65312592	2668.26636536	0.001	50	50	1.0	912	2	300
19	2666.79839091	2668.75985805	0.001	50	50	1.0	912	2	300
20	2666.31970066	2668.88068386	0.001	50	50	1.0	912	2	300
21	2665.47013753	2667.69750696	0.001	50	50	1.0	912	2	300
22	2665.0354727	2666.60327615	0.001	50	50	1.0	912	2	300
23	2664.36565351	2665.24156805	0.001	50	50	1.0	912	2	300
24	2663.58362041	2666.91726154	0.001	50	50	1.0	912	2	300
25	2663.04764625	2665.00059471	0.001	50	50	1.0	912	2	300
26	2662.80149048	2663.95180393	0.001	50	50	1.0	912	2	300
27	2662.42093234	2665.45281037	0.001	50	50	1.0	912	2	300
28	2661.98557345	2664.46043568	0.001	50	50	1.0	912	2	300
29	2661.66522116	2668.83935874	0.001	50	50	1.0	912	2	300
30	2661.08949335	2663.02804209	0.001	50	50	1.0	912	2	300
31	2660.77499509	2662.75397861	0.001	50	50	1.0	912	2	300
32	2660.53230126	2662.51760613	0.001	50	50	1.0	912	2	300
33	2660.24430963	2662.85183838	0.001	50	50	1.0	912	2	300
34	2660.03599908	2661.737462	0.001	50	50	1.0	912	2	300
35	2659.68833259	2661.94327815	0.001	50	50	1.0	912	2	300
36	2659.65840053	2663.05294117	0.001	50	50	1.0	912	2	300
37	2659.19712419	2661.6476822	0.001	50	50	1.0	912	2	300
38	2658.86485887	2660.74940389	0.001	50	50	1.0	912	2	300
39	2658.55964273	2662.70177032	0.001	50	50	1.0	912	2	300
40	2658.27773568	2663.18684974	0.001	50	50	1.0	912	2	300
41	2658.54082616	2661.82507721	0.001	50	50	1.0	912	2	300
42	2658.06659074	2660.14617581	0.001	50	50	1.0	912	2	300
43	2657.81254303	2660.28705616	0.001	50	50	1.0	912	2	300
44	2657.59244018	2660.36134026	0.001	50	50	1.0	912	2	300
45	2657.65461792	2658.71155462	0.001	50	50	1.0	912	2	300
46	2656.96456138	2660.84426115	0.001	50	50	1.0	912	2	300
47	2657.23374511	2659.67198937	0.001	50	50	1.0	912	2	300
48	2657.33899228	2659.38951073	0.001	50	50	1.0	912	2	300
49	2657.08453317	2658.44507583	0.001	50	50	1.0	912	2	300
