	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2917.86642738	2845.92873615	0.0005	50	10	0.05	7512	2	300
1	2770.72442976	2755.96409732	0.0005	50	10	0.05	7512	2	300
2	2742.75107393	2733.54221532	0.0005	50	10	0.05	7512	2	300
3	2727.94878784	2721.40324049	0.0005	50	10	0.05	7512	2	300
4	2716.66152557	2710.91998163	0.0005	50	10	0.05	7512	2	300
5	2709.44268923	2703.54797713	0.0005	50	10	0.05	7512	2	300
6	2703.44081788	2697.49206986	0.0005	50	10	0.05	7512	2	300
7	2698.65992915	2694.50683547	0.0005	50	10	0.05	7512	2	300
8	2694.89488723	2691.67669946	0.0005	50	10	0.05	7512	2	300
9	2691.59358875	2688.81498062	0.0005	50	10	0.05	7512	2	300
