	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2877.37605497	2932.4453027	0.0025	128	25	1.0	5427	2	300
1	2744.46607143	2786.07232304	0.0025	128	25	1.0	5427	2	300
2	2719.46908419	2747.28044522	0.0025	128	25	1.0	5427	2	300
3	2704.80044537	2732.00937491	0.0025	128	25	1.0	5427	2	300
4	2696.17542244	2709.86183648	0.0025	128	25	1.0	5427	2	300
5	2690.58981755	2702.538289	0.0025	128	25	1.0	5427	2	300
6	2686.40214124	2705.49709925	0.0025	128	25	1.0	5427	2	300
7	2683.26792163	2694.78788194	0.0025	128	25	1.0	5427	2	300
8	2679.89070706	2697.10446978	0.0025	128	25	1.0	5427	2	300
9	2677.64513801	2690.44645385	0.0025	128	25	1.0	5427	2	300
10	2676.23040575	2693.85973911	0.0025	128	25	1.0	5427	2	300
11	2674.17696891	2686.11349225	0.0025	128	25	1.0	5427	2	300
12	2672.65601652	2686.55675406	0.0025	128	25	1.0	5427	2	300
13	2670.20384889	2683.98945341	0.0025	128	25	1.0	5427	2	300
14	2669.95961606	2684.12835355	0.0025	128	25	1.0	5427	2	300
15	2668.52569188	2682.2353595	0.0025	128	25	1.0	5427	2	300
16	2667.54504264	2681.52558155	0.0025	128	25	1.0	5427	2	300
17	2666.5090789	2682.94906844	0.0025	128	25	1.0	5427	2	300
18	2665.82581805	2684.79001526	0.0025	128	25	1.0	5427	2	300
19	2666.06698878	2680.13839693	0.0025	128	25	1.0	5427	2	300
20	2664.87321803	2680.11692749	0.0025	128	25	1.0	5427	2	300
21	2664.24534011	2677.88762763	0.0025	128	25	1.0	5427	2	300
22	2663.6732619	2681.23307307	0.0025	128	25	1.0	5427	2	300
23	2663.53527455	2678.77310933	0.0025	128	25	1.0	5427	2	300
24	2662.52917876	2678.25169078	0.0025	128	25	1.0	5427	2	300
