	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3013.97536724	2951.79750939	0.001	200	25	0.1	5782	2	300
1	2806.14475306	2885.14918019	0.001	200	25	0.1	5782	2	300
2	2764.71148551	2829.10216608	0.001	200	25	0.1	5782	2	300
3	2745.52451195	2787.95677497	0.001	200	25	0.1	5782	2	300
4	2733.03061292	2763.63646154	0.001	200	25	0.1	5782	2	300
5	2722.644802	2744.28683349	0.001	200	25	0.1	5782	2	300
6	2715.28931548	2734.19661629	0.001	200	25	0.1	5782	2	300
7	2708.56080585	2727.73989921	0.001	200	25	0.1	5782	2	300
8	2703.79814739	2718.95407449	0.001	200	25	0.1	5782	2	300
9	2699.08563715	2709.5870247	0.001	200	25	0.1	5782	2	300
10	2695.83569953	2706.98705121	0.001	200	25	0.1	5782	2	300
11	2693.174992	2704.36762397	0.001	200	25	0.1	5782	2	300
12	2690.93890319	2700.68464874	0.001	200	25	0.1	5782	2	300
13	2688.48506027	2699.65651001	0.001	200	25	0.1	5782	2	300
14	2686.43871188	2695.0694475	0.001	200	25	0.1	5782	2	300
15	2684.95303155	2693.49474701	0.001	200	25	0.1	5782	2	300
16	2683.26979095	2692.99047852	0.001	200	25	0.1	5782	2	300
17	2681.91868652	2690.46517472	0.001	200	25	0.1	5782	2	300
18	2679.87946801	2689.0156376	0.001	200	25	0.1	5782	2	300
19	2679.08895161	2689.50045374	0.001	200	25	0.1	5782	2	300
20	2678.05434913	2688.69279407	0.001	200	25	0.1	5782	2	300
21	2676.77895532	2686.0326887	0.001	200	25	0.1	5782	2	300
22	2675.2712677	2685.31367869	0.001	200	25	0.1	5782	2	300
23	2674.43301179	2684.34746159	0.001	200	25	0.1	5782	2	300
24	2674.35159591	2682.71633754	0.001	200	25	0.1	5782	2	300
