	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	3017.09788174	2989.36634585	0.001	200	50	0.05	4447	2	300
1	2806.63707081	2901.12967648	0.001	200	50	0.05	4447	2	300
2	2764.56508356	2833.75705394	0.001	200	50	0.05	4447	2	300
3	2745.7891249	2782.46172687	0.001	200	50	0.05	4447	2	300
4	2732.53301617	2766.31121534	0.001	200	50	0.05	4447	2	300
5	2722.67562236	2749.79338468	0.001	200	50	0.05	4447	2	300
6	2714.83443754	2736.97200739	0.001	200	50	0.05	4447	2	300
7	2709.06471301	2719.7404127	0.001	200	50	0.05	4447	2	300
8	2703.18880188	2715.23595795	0.001	200	50	0.05	4447	2	300
9	2699.36676546	2710.73256145	0.001	200	50	0.05	4447	2	300
10	2696.79323141	2704.67332164	0.001	200	50	0.05	4447	2	300
11	2693.36528503	2701.31768577	0.001	200	50	0.05	4447	2	300
12	2690.80869978	2699.11551726	0.001	200	50	0.05	4447	2	300
13	2688.79582888	2697.60792696	0.001	200	50	0.05	4447	2	300
14	2686.93132516	2695.55475752	0.001	200	50	0.05	4447	2	300
15	2685.19707937	2693.47205407	0.001	200	50	0.05	4447	2	300
16	2683.75490595	2690.85229679	0.001	200	50	0.05	4447	2	300
17	2681.77757879	2690.84511635	0.001	200	50	0.05	4447	2	300
18	2680.39571619	2690.20451749	0.001	200	50	0.05	4447	2	300
19	2680.0326062	2688.15755753	0.001	200	50	0.05	4447	2	300
20	2678.00223443	2686.61328779	0.001	200	50	0.05	4447	2	300
21	2676.47001791	2685.79473188	0.001	200	50	0.05	4447	2	300
22	2675.97818903	2684.76393142	0.001	200	50	0.05	4447	2	300
23	2674.77383114	2684.34294756	0.001	200	50	0.05	4447	2	300
24	2674.24528801	2682.39400609	0.001	200	50	0.05	4447	2	300
25	2672.94548747	2682.6474586	0.001	200	50	0.05	4447	2	300
26	2672.41905847	2681.76056433	0.001	200	50	0.05	4447	2	300
27	2671.88019657	2681.25512649	0.001	200	50	0.05	4447	2	300
28	2671.27554534	2679.77397666	0.001	200	50	0.05	4447	2	300
29	2670.97054154	2679.79795333	0.001	200	50	0.05	4447	2	300
30	2669.63300249	2678.9826296	0.001	200	50	0.05	4447	2	300
31	2668.90506794	2678.45730527	0.001	200	50	0.05	4447	2	300
32	2668.32216253	2679.07160276	0.001	200	50	0.05	4447	2	300
33	2668.09203762	2677.63338481	0.001	200	50	0.05	4447	2	300
34	2667.58599858	2676.21535024	0.001	200	50	0.05	4447	2	300
35	2666.35261187	2676.57428177	0.001	200	50	0.05	4447	2	300
36	2666.6882505	2676.15023798	0.001	200	50	0.05	4447	2	300
37	2665.9126417	2674.45864501	0.001	200	50	0.05	4447	2	300
38	2665.14773859	2676.19732491	0.001	200	50	0.05	4447	2	300
39	2665.09631619	2674.4436516	0.001	200	50	0.05	4447	2	300
40	2664.4892202	2675.10743915	0.001	200	50	0.05	4447	2	300
41	2664.52263339	2675.87265662	0.001	200	50	0.05	4447	2	300
42	2663.90378759	2673.54408022	0.001	200	50	0.05	4447	2	300
43	2663.47682946	2673.53039434	0.001	200	50	0.05	4447	2	300
44	2663.00750552	2672.01559933	0.001	200	50	0.05	4447	2	300
45	2662.43602955	2672.54624248	0.001	200	50	0.05	4447	2	300
46	2662.99471499	2673.6240001	0.001	200	50	0.05	4447	2	300
47	2662.55426691	2673.23054811	0.001	200	50	0.05	4447	2	300
48	2662.89047745	2673.92587881	0.001	200	50	0.05	4447	2	300
49	2661.61478614	2670.7190665	0.001	200	50	0.05	4447	2	300
