	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2995.06519237	2944.82335796	0.0005	100	25	0.05	7900	2	300
1	2803.35025281	2830.9411327	0.0005	100	25	0.05	7900	2	300
2	2765.54626648	2774.60522694	0.0005	100	25	0.05	7900	2	300
3	2747.40921185	2745.36874944	0.0005	100	25	0.05	7900	2	300
4	2735.80337822	2734.28334457	0.0005	100	25	0.05	7900	2	300
5	2726.31903461	2723.08728284	0.0005	100	25	0.05	7900	2	300
6	2719.40048522	2717.54146703	0.0005	100	25	0.05	7900	2	300
7	2713.82128974	2711.03872967	0.0005	100	25	0.05	7900	2	300
8	2708.32097622	2705.81194356	0.0005	100	25	0.05	7900	2	300
9	2703.98749356	2702.83869774	0.0005	100	25	0.05	7900	2	300
10	2700.84314368	2697.72306844	0.0005	100	25	0.05	7900	2	300
11	2697.84778235	2695.79637692	0.0005	100	25	0.05	7900	2	300
12	2695.0177858	2693.82837241	0.0005	100	25	0.05	7900	2	300
13	2692.19871581	2691.85638509	0.0005	100	25	0.05	7900	2	300
14	2690.40392121	2688.6257623	0.0005	100	25	0.05	7900	2	300
15	2688.66269271	2687.71285608	0.0005	100	25	0.05	7900	2	300
16	2686.64823522	2684.35422424	0.0005	100	25	0.05	7900	2	300
17	2685.11513195	2683.53733344	0.0005	100	25	0.05	7900	2	300
18	2683.93702653	2683.41782637	0.0005	100	25	0.05	7900	2	300
19	2682.38005786	2681.75811733	0.0005	100	25	0.05	7900	2	300
20	2681.17169417	2681.30942	0.0005	100	25	0.05	7900	2	300
21	2679.78755035	2678.3316494	0.0005	100	25	0.05	7900	2	300
22	2679.12674003	2680.01492245	0.0005	100	25	0.05	7900	2	300
23	2678.14252584	2677.96567467	0.0005	100	25	0.05	7900	2	300
24	2677.31378866	2676.96156396	0.0005	100	25	0.05	7900	2	300
