	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2914.05414945	2906.39319198	0.0015	128	10	0.05	7050	2	300
1	2760.57185614	2820.97155318	0.0015	128	10	0.05	7050	2	300
2	2731.87962381	2769.38866254	0.0015	128	10	0.05	7050	2	300
3	2715.29672885	2731.56306951	0.0015	128	10	0.05	7050	2	300
4	2704.34280923	2718.7178724	0.0015	128	10	0.05	7050	2	300
5	2697.67718398	2713.99697648	0.0015	128	10	0.05	7050	2	300
6	2692.31329973	2699.74414996	0.0015	128	10	0.05	7050	2	300
7	2688.50453402	2696.40323442	0.0015	128	10	0.05	7050	2	300
8	2685.4426122	2692.88001959	0.0015	128	10	0.05	7050	2	300
9	2682.76527068	2689.89563852	0.0015	128	10	0.05	7050	2	300
