	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2817.92164922	2760.80550488	0.0025	50	10	0.01	3405	2	300
1	2726.14929628	2708.34927654	0.0025	50	10	0.01	3405	2	300
2	2707.5422182	2693.2527425	0.0025	50	10	0.01	3405	2	300
3	2697.96304072	2686.36429749	0.0025	50	10	0.01	3405	2	300
4	2692.75288609	2681.03151888	0.0025	50	10	0.01	3405	2	300
5	2688.08092801	2675.79287165	0.0025	50	10	0.01	3405	2	300
6	2684.73388817	2672.49548223	0.0025	50	10	0.01	3405	2	300
7	2682.21330509	2671.21655834	0.0025	50	10	0.01	3405	2	300
8	2680.01129777	2670.11796287	0.0025	50	10	0.01	3405	2	300
9	2679.1950128	2669.77413865	0.0025	50	10	0.01	3405	2	300
