	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2873.732926	2878.20691642	0.002	100	10	0.05	2830	2	300
1	2746.05738153	2771.48801984	0.002	100	10	0.05	2830	2	300
2	2720.92576242	2735.06092639	0.002	100	10	0.05	2830	2	300
3	2706.76192292	2712.56532419	0.002	100	10	0.05	2830	2	300
4	2698.2936999	2704.78330629	0.002	100	10	0.05	2830	2	300
5	2692.72067164	2693.64596902	0.002	100	10	0.05	2830	2	300
6	2688.17841951	2690.18651877	0.002	100	10	0.05	2830	2	300
7	2684.56423951	2688.49729018	0.002	100	10	0.05	2830	2	300
8	2681.3492077	2685.54162248	0.002	100	10	0.05	2830	2	300
9	2679.15870458	2680.50048175	0.002	100	10	0.05	2830	2	300
