	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
0	2872.81766116	2852.44023316	0.002	100	25	1.0	1057	2	300
1	2744.81811562	2769.66763825	0.002	100	25	1.0	1057	2	300
2	2720.75350021	2729.36139628	0.002	100	25	1.0	1057	2	300
3	2706.69000957	2704.70975974	0.002	100	25	1.0	1057	2	300
4	2698.59337327	2693.34933629	0.002	100	25	1.0	1057	2	300
5	2693.18765806	2688.63329565	0.002	100	25	1.0	1057	2	300
6	2688.79748565	2683.85511771	0.002	100	25	1.0	1057	2	300
7	2685.52506281	2678.06819646	0.002	100	25	1.0	1057	2	300
8	2682.58950237	2673.40419838	0.002	100	25	1.0	1057	2	300
9	2680.08295034	2674.40651421	0.002	100	25	1.0	1057	2	300
10	2677.88828044	2671.28195815	0.002	100	25	1.0	1057	2	300
11	2676.09720604	2671.46102106	0.002	100	25	1.0	1057	2	300
12	2674.39676475	2667.37901315	0.002	100	25	1.0	1057	2	300
13	2673.00541835	2667.29786977	0.002	100	25	1.0	1057	2	300
14	2671.86850733	2665.62829753	0.002	100	25	1.0	1057	2	300
15	2671.10627789	2667.36429983	0.002	100	25	1.0	1057	2	300
16	2669.8683886	2663.27764624	0.002	100	25	1.0	1057	2	300
17	2669.35461458	2664.05035505	0.002	100	25	1.0	1057	2	300
18	2668.15540341	2661.35064802	0.002	100	25	1.0	1057	2	300
19	2667.31146337	2661.58231507	0.002	100	25	1.0	1057	2	300
20	2666.63765317	2661.26926003	0.002	100	25	1.0	1057	2	300
21	2666.22361896	2660.1378657	0.002	100	25	1.0	1057	2	300
22	2665.98905068	2660.70191597	0.002	100	25	1.0	1057	2	300
23	2665.29788837	2659.86150458	0.002	100	25	1.0	1057	2	300
24	2664.84450717	2659.77428522	0.002	100	25	1.0	1057	2	300
