geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0008544	epidermis development	http://amigo.geneontology.org/amigo/term/GO:0008544	128	20	5.22189054726368	3.83003048780488	1.37087701190808e-07	0.000799769648747173	3229;3624;3857;3868;3881;4909;5068;5650;6278;6698;6699;6706;8796;23581;25818;50604;51806;54544;58495;84648	CASP14;KLK5;HOXC13;INHBA;KRT9;KRT16;KRT31;NTF4;IL20;REG3A;CALML5;CRCT1;KLK7;OVOL2;S100A7;SPRR1A;SPRR1B;SPRR2G;LCE3D;SCEL
GO:0030216	keratinocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0030216	53	12	2.16218905472637	5.54993097100782	8.85519987336991e-07	0.00135058970862723	3868;5068;6278;6698;6699;6706;8796;23581;50604;54544;58495;84648	CASP14;KRT16;IL20;REG3A;CRCT1;OVOL2;S100A7;SPRR1A;SPRR1B;SPRR2G;LCE3D;SCEL
GO:0006063	uronic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006063	16	7	0.65273631840796	10.7240853658537	1.38901924096047e-06	0.00135058970862723	7363;7366;54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0019585	glucuronate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019585	16	7	0.65273631840796	10.7240853658537	1.38901924096047e-06	0.00135058970862723	7363;7366;54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0052695	cellular glucuronidation	http://amigo.geneontology.org/amigo/term/GO:0052695	16	7	0.65273631840796	10.7240853658537	1.38901924096047e-06	0.00135058970862723	7363;7366;54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0052696	flavonoid glucuronidation	http://amigo.geneontology.org/amigo/term/GO:0052696	16	7	0.65273631840796	10.7240853658537	1.38901924096047e-06	0.00135058970862723	7363;7366;54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0052697	xenobiotic glucuronidation	http://amigo.geneontology.org/amigo/term/GO:0052697	7	5	0.285572139303483	17.5087108013937	2.09182443056122e-06	0.00174338624684202	54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3
GO:0060429	epithelium development	http://amigo.geneontology.org/amigo/term/GO:0060429	389	35	15.8696517412935	2.20546742742492	3.75523808260336e-06	0.0027385073717385	579;1482;2019;3229;3624;3651;3853;3868;3975;4321;4825;5068;5075;5081;5268;6098;6278;6356;6492;6664;6698;6699;6706;8600;8796;9370;23581;26585;50604;54544;56033;58495;81792;84648;768239	NKX2-5;EN1;CASP14;GREM1;HOXC13;INHBA;PDX1;KRT6A;KRT16;LHX1;MMP12;NKX6-1;IL20;REG3A;PAX1;PAX7;SERPINB5;CRCT1;BARX1;NKX3-2;OVOL2;ROS1;S100A7;CCL11;SIM1;SOX11;SPRR1A;SPRR1B;SPRR2G;PSAPL1;ADAMTS12;LCE3D;TNFSF11;SCEL;ADIPOQ
GO:0030574	collagen catabolic process	http://amigo.geneontology.org/amigo/term/GO:0030574	42	10	1.7134328358209	5.83623693379791	4.61426564046796e-06	0.00299106952738779	1300;1301;2191;4312;4314;4317;4319;4321;4322;5653	COL10A1;COL11A1;FAP;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK6
GO:0009812	flavonoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009812	19	7	0.775124378109453	9.03080872913992	5.51307197660389e-06	0.00321632619115071	7363;7366;54575;54576;54577;54658;54659	UGT1A10;UGT1A8;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0044243	multicellular organismal catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044243	45	10	1.83582089552239	5.44715447154472	8.99575737811631e-06	0.00461565413313448	1300;1301;2191;4312;4314;4317;4319;4321;4322;5653	COL10A1;COL11A1;FAP;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK6
GO:0009813	flavonoid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0009813	14	6	0.571144278606965	10.5052264808362	9.6313372035528e-06	0.00461565413313448	7363;7366;54575;54577;54658;54659	UGT1A10;UGT1A7;UGT1A1;UGT1A3;UGT2B4;UGT2B15
GO:0009913	epidermal cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0009913	66	12	2.69253731343284	4.45676274944568	1.0285139480759e-05	0.00461565413313448	3868;5068;6278;6698;6699;6706;8796;23581;50604;54544;58495;84648	CASP14;KRT16;IL20;REG3A;CRCT1;OVOL2;S100A7;SPRR1A;SPRR1B;SPRR2G;LCE3D;SCEL
GO:0032963	collagen metabolic process	http://amigo.geneontology.org/amigo/term/GO:0032963	58	11	2.36616915422886	4.6488645920942	1.60382872518294e-05	0.00668338341622664	1300;1301;2191;4312;4314;4317;4319;4321;4322;5653;8710	COL10A1;COL11A1;FAP;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK6;SERPINB7
GO:0044259	multicellular organismal macromolecule metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044259	61	11	2.48855721393035	4.42023190723711	2.64744106158732e-05	0.0102967807688669	1300;1301;2191;4312;4314;4317;4319;4321;4322;5653;8710	COL10A1;COL11A1;FAP;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK6;SERPINB7
GO:0043588	skin development	http://amigo.geneontology.org/amigo/term/GO:0043588	111	15	4.52835820895522	3.31245880026368	3.40582467122097e-05	0.0124184882074395	3229;3624;3857;3868;5068;6278;6698;6699;6706;8796;23581;50604;54544;58495;84648	CASP14;HOXC13;INHBA;KRT9;KRT16;IL20;REG3A;CRCT1;OVOL2;S100A7;SPRR1A;SPRR1B;SPRR2G;LCE3D;SCEL
GO:0051552	flavone metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051552	6	4	0.244776119402985	16.3414634146341	3.75914910598629e-05	0.012900515226073	54575;54576;54577;54658	UGT1A10;UGT1A8;UGT1A7;UGT1A1
GO:0044236	multicellular organism metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044236	66	11	2.69253731343284	4.08536585365854	5.69545179245345e-05	0.0184595920873186	1300;1301;2191;4312;4314;4317;4319;4321;4322;5653;8710	COL10A1;COL11A1;FAP;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK6;SERPINB7
GO:0030855	epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0030855	224	22	9.13830845771144	2.40744773519164	8.49260023100262e-05	0.0250526141643096	579;3651;3868;3975;4825;5068;6098;6278;6664;6698;6699;6706;8796;9370;23581;26585;50604;54544;56033;58495;84648;768239	CASP14;GREM1;PDX1;KRT16;LHX1;NKX6-1;IL20;REG3A;CRCT1;BARX1;NKX3-2;OVOL2;ROS1;S100A7;SOX11;SPRR1A;SPRR1B;SPRR2G;PSAPL1;LCE3D;SCEL;ADIPOQ
GO:0006508	proteolysis	http://amigo.geneontology.org/amigo/term/GO:0006508	412	33	16.807960199005	1.96335543452522	8.58848617220076e-05	0.0250526141643096	1469;1472;2191;4102;4312;4314;4317;4319;4321;4322;5268;5304;5650;5653;6317;6318;8710;10753;11202;23581;23624;25818;27283;27290;43849;81792;92291;124975;128488;149708;260429;284366;388743	CAPN9;KLK8;GGT6;WFDC12;CST1;CST4;WFDC5;FAP;CASP14;CBLC;KLK5;PRSS33;TINAG;SPINK4;KLK9;CAPN8;MAGEA3;MMP1;MMP3;MMP8;MMP10;MMP12;MMP13;KLK12;SERPINB5;PIP;KLK7;KLK6;SERPINB3;SERPINB4;ADAMTS12;SERPINB7;CAPN13
