	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2905.55058553	2903.87973017	0.0025	128	25	0.01	5113	2
1	2767.8844888	2772.949173	0.0025	128	25	0.01	5113	2
2	2738.4689813	2746.17074859	0.0025	128	25	0.01	5113	2
3	2722.65708962	2733.69290237	0.0025	128	25	0.01	5113	2
4	2712.69375553	2716.50045794	0.0025	128	25	0.01	5113	2
5	2705.37465478	2709.425412	0.0025	128	25	0.01	5113	2
6	2699.81735561	2700.55163598	0.0025	128	25	0.01	5113	2
7	2695.29003943	2694.47229401	0.0025	128	25	0.01	5113	2
8	2692.32170197	2693.49601299	0.0025	128	25	0.01	5113	2
9	2689.68921785	2688.99467699	0.0025	128	25	0.01	5113	2
10	2686.70830001	2689.11009155	0.0025	128	25	0.01	5113	2
11	2684.75580123	2685.11001499	0.0025	128	25	0.01	5113	2
12	2682.35247134	2684.64462881	0.0025	128	25	0.01	5113	2
13	2680.79050846	2684.62911865	0.0025	128	25	0.01	5113	2
14	2679.32756145	2681.14738158	0.0025	128	25	0.01	5113	2
15	2677.82074725	2678.42939248	0.0025	128	25	0.01	5113	2
16	2676.21722633	2676.77965305	0.0025	128	25	0.01	5113	2
17	2675.32775878	2675.84189724	0.0025	128	25	0.01	5113	2
18	2673.96722607	2674.49238496	0.0025	128	25	0.01	5113	2
19	2673.33079802	2673.01544341	0.0025	128	25	0.01	5113	2
20	2672.24870582	2674.12627159	0.0025	128	25	0.01	5113	2
21	2671.44270767	2670.30799203	0.0025	128	25	0.01	5113	2
22	2670.24793498	2673.49614743	0.0025	128	25	0.01	5113	2
23	2669.91816257	2671.01273219	0.0025	128	25	0.01	5113	2
24	2668.8964658	2669.72633516	0.0025	128	25	0.01	5113	2
