	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2952.09324582	2909.08663398	0.001	100	50	0.05	4541	2
1	2795.14527786	2792.23974189	0.001	100	50	0.05	4541	2
2	2762.92643353	2762.15442431	0.001	100	50	0.05	4541	2
3	2745.49607295	2740.98022228	0.001	100	50	0.05	4541	2
4	2733.76640022	2730.936853	0.001	100	50	0.05	4541	2
5	2724.26433671	2717.87394361	0.001	100	50	0.05	4541	2
6	2717.38277419	2711.84711475	0.001	100	50	0.05	4541	2
7	2711.79069489	2709.33022377	0.001	100	50	0.05	4541	2
8	2707.42111584	2702.84471162	0.001	100	50	0.05	4541	2
9	2703.78318479	2699.90670654	0.001	100	50	0.05	4541	2
10	2700.75906259	2694.69914733	0.001	100	50	0.05	4541	2
11	2697.81745162	2692.37141398	0.001	100	50	0.05	4541	2
12	2695.30004476	2689.65936501	0.001	100	50	0.05	4541	2
13	2693.471766	2687.89973383	0.001	100	50	0.05	4541	2
14	2691.44175554	2687.23679727	0.001	100	50	0.05	4541	2
15	2689.92538904	2687.86322803	0.001	100	50	0.05	4541	2
16	2688.16826178	2683.52726906	0.001	100	50	0.05	4541	2
17	2686.50694238	2682.90970111	0.001	100	50	0.05	4541	2
18	2685.3671799	2681.18814886	0.001	100	50	0.05	4541	2
19	2683.90685829	2679.96805446	0.001	100	50	0.05	4541	2
20	2682.94590813	2680.13896923	0.001	100	50	0.05	4541	2
21	2681.4487647	2678.91077757	0.001	100	50	0.05	4541	2
22	2680.45390618	2676.36821168	0.001	100	50	0.05	4541	2
23	2679.42826747	2677.72201299	0.001	100	50	0.05	4541	2
24	2678.24106624	2676.60988242	0.001	100	50	0.05	4541	2
25	2677.66537479	2674.57649117	0.001	100	50	0.05	4541	2
26	2676.95091886	2673.44690618	0.001	100	50	0.05	4541	2
27	2676.02807687	2672.99616844	0.001	100	50	0.05	4541	2
28	2675.27766038	2671.40226953	0.001	100	50	0.05	4541	2
29	2674.38384283	2670.86761976	0.001	100	50	0.05	4541	2
30	2673.50507739	2674.74013494	0.001	100	50	0.05	4541	2
31	2672.91397499	2671.88675096	0.001	100	50	0.05	4541	2
32	2672.51491211	2669.89816815	0.001	100	50	0.05	4541	2
33	2671.70533282	2669.26758139	0.001	100	50	0.05	4541	2
34	2670.99534963	2668.46969109	0.001	100	50	0.05	4541	2
35	2670.84200387	2669.90215469	0.001	100	50	0.05	4541	2
36	2670.42336384	2668.87703295	0.001	100	50	0.05	4541	2
37	2669.81356936	2668.57664102	0.001	100	50	0.05	4541	2
38	2668.99355996	2665.8845817	0.001	100	50	0.05	4541	2
39	2668.63931163	2666.37800064	0.001	100	50	0.05	4541	2
40	2668.59593858	2669.40674948	0.001	100	50	0.05	4541	2
41	2667.99509667	2665.6403944	0.001	100	50	0.05	4541	2
42	2667.43949875	2664.38729292	0.001	100	50	0.05	4541	2
43	2666.85372156	2665.20721424	0.001	100	50	0.05	4541	2
44	2666.63447127	2664.9785371	0.001	100	50	0.05	4541	2
45	2666.11236639	2664.42871887	0.001	100	50	0.05	4541	2
46	2665.7312579	2663.07539277	0.001	100	50	0.05	4541	2
47	2665.43492684	2662.9129543	0.001	100	50	0.05	4541	2
48	2665.07324032	2662.55809473	0.001	100	50	0.05	4541	2
49	2664.91952694	2664.01502188	0.001	100	50	0.05	4541	2
