	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3043.06067337	3022.59983018	0.001	200	50	1.0	8729	2
1	2847.95353762	2873.52166316	0.001	200	50	1.0	8729	2
2	2798.61581717	2820.66717611	0.001	200	50	1.0	8729	2
3	2775.9011911	2786.86118855	0.001	200	50	1.0	8729	2
4	2760.91665698	2769.73067275	0.001	200	50	1.0	8729	2
5	2750.58081122	2765.09332941	0.001	200	50	1.0	8729	2
6	2741.06533084	2748.95414171	0.001	200	50	1.0	8729	2
7	2733.79580201	2738.49283496	0.001	200	50	1.0	8729	2
8	2727.83699939	2736.57047822	0.001	200	50	1.0	8729	2
9	2722.69192145	2728.68502218	0.001	200	50	1.0	8729	2
10	2718.56390981	2724.09864588	0.001	200	50	1.0	8729	2
11	2714.81564781	2722.38986504	0.001	200	50	1.0	8729	2
12	2711.50074702	2716.39802578	0.001	200	50	1.0	8729	2
13	2708.60721371	2714.71078159	0.001	200	50	1.0	8729	2
14	2706.5313123	2709.75253477	0.001	200	50	1.0	8729	2
15	2703.88179721	2708.67067204	0.001	200	50	1.0	8729	2
16	2701.11850438	2705.31480883	0.001	200	50	1.0	8729	2
17	2699.38518302	2702.34253723	0.001	200	50	1.0	8729	2
18	2698.10769257	2701.95064298	0.001	200	50	1.0	8729	2
19	2696.82535283	2697.38029127	0.001	200	50	1.0	8729	2
20	2694.84073031	2697.60735746	0.001	200	50	1.0	8729	2
21	2693.76787632	2696.84838727	0.001	200	50	1.0	8729	2
22	2691.93550003	2696.45718203	0.001	200	50	1.0	8729	2
23	2690.88454612	2695.78294451	0.001	200	50	1.0	8729	2
24	2689.89787162	2692.66620748	0.001	200	50	1.0	8729	2
25	2688.49650645	2691.68305505	0.001	200	50	1.0	8729	2
26	2687.55724995	2692.33972098	0.001	200	50	1.0	8729	2
27	2687.1240044	2691.23578289	0.001	200	50	1.0	8729	2
28	2686.75853587	2688.51223551	0.001	200	50	1.0	8729	2
29	2684.77641512	2687.53495132	0.001	200	50	1.0	8729	2
30	2684.24880944	2687.74248532	0.001	200	50	1.0	8729	2
31	2683.03228054	2686.51435808	0.001	200	50	1.0	8729	2
32	2682.96928982	2687.1620879	0.001	200	50	1.0	8729	2
33	2682.6026766	2690.7534175	0.001	200	50	1.0	8729	2
34	2681.17176788	2685.94518646	0.001	200	50	1.0	8729	2
35	2680.69737246	2684.02052975	0.001	200	50	1.0	8729	2
36	2679.38097534	2683.35281168	0.001	200	50	1.0	8729	2
37	2678.52230991	2684.43841074	0.001	200	50	1.0	8729	2
38	2678.42750429	2683.69347701	0.001	200	50	1.0	8729	2
39	2677.63403922	2681.81610843	0.001	200	50	1.0	8729	2
40	2677.13108059	2682.06351951	0.001	200	50	1.0	8729	2
41	2676.87593221	2681.64708329	0.001	200	50	1.0	8729	2
42	2675.98340352	2681.6889345	0.001	200	50	1.0	8729	2
43	2675.67002041	2679.81600386	0.001	200	50	1.0	8729	2
44	2674.92064226	2678.65554139	0.001	200	50	1.0	8729	2
45	2674.4237817	2678.60172822	0.001	200	50	1.0	8729	2
46	2673.98587797	2678.25379748	0.001	200	50	1.0	8729	2
47	2673.7667376	2677.83577785	0.001	200	50	1.0	8729	2
48	2672.96803503	2678.07624423	0.001	200	50	1.0	8729	2
49	2673.55994943	2679.14584065	0.001	200	50	1.0	8729	2
