	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2835.81827799	2784.56361847	0.0025	50	25	1.0	2076	2
1	2741.55825624	2742.7552978	0.0025	50	25	1.0	2076	2
2	2717.39750477	2717.28127474	0.0025	50	25	1.0	2076	2
3	2705.46640308	2712.08786448	0.0025	50	25	1.0	2076	2
4	2698.12075375	2706.86802869	0.0025	50	25	1.0	2076	2
5	2693.69043238	2699.41844396	0.0025	50	25	1.0	2076	2
6	2689.79561026	2697.21121245	0.0025	50	25	1.0	2076	2
7	2686.9831731	2694.59968687	0.0025	50	25	1.0	2076	2
8	2684.69404765	2691.60629033	0.0025	50	25	1.0	2076	2
9	2681.53025243	2690.04111879	0.0025	50	25	1.0	2076	2
10	2680.20288693	2689.54484112	0.0025	50	25	1.0	2076	2
11	2678.57749778	2686.27634805	0.0025	50	25	1.0	2076	2
12	2676.96623919	2683.61226221	0.0025	50	25	1.0	2076	2
13	2675.44569491	2684.14507461	0.0025	50	25	1.0	2076	2
14	2675.08710934	2683.77620894	0.0025	50	25	1.0	2076	2
15	2673.55876096	2687.34282525	0.0025	50	25	1.0	2076	2
16	2672.77111626	2681.58787382	0.0025	50	25	1.0	2076	2
17	2672.317712	2682.23061019	0.0025	50	25	1.0	2076	2
18	2671.34831898	2679.54629476	0.0025	50	25	1.0	2076	2
19	2670.87402873	2677.78864471	0.0025	50	25	1.0	2076	2
20	2670.34335836	2678.15508438	0.0025	50	25	1.0	2076	2
21	2669.67175315	2678.00367751	0.0025	50	25	1.0	2076	2
22	2669.27067707	2676.96475412	0.0025	50	25	1.0	2076	2
23	2668.83396339	2677.66488875	0.0025	50	25	1.0	2076	2
24	2668.52757212	2677.43970613	0.0025	50	25	1.0	2076	2
