	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3037.41965442	3004.57375474	0.001	200	25	1.0	4688	2
1	2849.02095517	2872.53618603	0.001	200	25	1.0	4688	2
2	2796.85671394	2814.88725931	0.001	200	25	1.0	4688	2
3	2775.35067324	2780.06279876	0.001	200	25	1.0	4688	2
4	2759.73235501	2773.25696431	0.001	200	25	1.0	4688	2
5	2748.6247991	2756.65724757	0.001	200	25	1.0	4688	2
6	2740.23039255	2741.03338891	0.001	200	25	1.0	4688	2
7	2733.04740462	2736.69281368	0.001	200	25	1.0	4688	2
8	2727.45683079	2731.47414864	0.001	200	25	1.0	4688	2
9	2722.17260065	2724.41317463	0.001	200	25	1.0	4688	2
10	2718.46675309	2717.16570847	0.001	200	25	1.0	4688	2
11	2714.87614453	2713.851232	0.001	200	25	1.0	4688	2
12	2711.28809315	2710.85115871	0.001	200	25	1.0	4688	2
13	2708.15067289	2709.03056986	0.001	200	25	1.0	4688	2
14	2705.76889267	2707.56315773	0.001	200	25	1.0	4688	2
15	2703.58215769	2705.6296158	0.001	200	25	1.0	4688	2
16	2701.4061545	2700.40062636	0.001	200	25	1.0	4688	2
17	2699.30083566	2699.62797824	0.001	200	25	1.0	4688	2
18	2697.1549076	2696.99247505	0.001	200	25	1.0	4688	2
19	2695.72483064	2696.38903505	0.001	200	25	1.0	4688	2
20	2694.71424433	2695.42706777	0.001	200	25	1.0	4688	2
21	2692.91276417	2693.55058006	0.001	200	25	1.0	4688	2
22	2691.79550342	2691.84896425	0.001	200	25	1.0	4688	2
23	2690.74681834	2691.71672545	0.001	200	25	1.0	4688	2
24	2689.59102695	2689.72582121	0.001	200	25	1.0	4688	2
