	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3028.32260381	2991.64118284	0.0005	100	25	0.1	588	2
1	2844.58347127	2837.72201205	0.0005	100	25	0.1	588	2
2	2800.0385189	2791.9514893	0.0005	100	25	0.1	588	2
3	2776.88182914	2768.89274104	0.0005	100	25	0.1	588	2
4	2763.85612168	2757.80494845	0.0005	100	25	0.1	588	2
5	2753.86909902	2746.64022635	0.0005	100	25	0.1	588	2
6	2745.09123104	2739.49895388	0.0005	100	25	0.1	588	2
7	2738.57883162	2735.88378113	0.0005	100	25	0.1	588	2
8	2732.3386383	2724.55568554	0.0005	100	25	0.1	588	2
9	2726.97497077	2720.91808452	0.0005	100	25	0.1	588	2
10	2722.74660405	2716.84445161	0.0005	100	25	0.1	588	2
11	2719.1564876	2712.91983225	0.0005	100	25	0.1	588	2
12	2715.46236746	2707.90879784	0.0005	100	25	0.1	588	2
13	2712.57800411	2706.18279597	0.0005	100	25	0.1	588	2
14	2710.13396434	2702.80159723	0.0005	100	25	0.1	588	2
15	2707.71851494	2701.75153346	0.0005	100	25	0.1	588	2
16	2705.35079615	2699.12357997	0.0005	100	25	0.1	588	2
17	2703.30652918	2700.65009093	0.0005	100	25	0.1	588	2
18	2701.66731048	2697.37441556	0.0005	100	25	0.1	588	2
19	2699.80235456	2695.25551767	0.0005	100	25	0.1	588	2
20	2698.18145502	2694.56636097	0.0005	100	25	0.1	588	2
21	2696.84379523	2693.96987734	0.0005	100	25	0.1	588	2
22	2695.32855586	2689.1960832	0.0005	100	25	0.1	588	2
23	2694.1064248	2689.06655936	0.0005	100	25	0.1	588	2
24	2692.90290364	2689.17486397	0.0005	100	25	0.1	588	2
