	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2921.88373102	3010.97419998	0.002	128	25	1.0	2575	2
1	2777.61265805	2805.2237145	0.002	128	25	1.0	2575	2
2	2746.50614429	2764.72795265	0.002	128	25	1.0	2575	2
3	2729.30554592	2739.98483807	0.002	128	25	1.0	2575	2
4	2718.53756977	2725.66896865	0.002	128	25	1.0	2575	2
5	2710.62960809	2718.28285815	0.002	128	25	1.0	2575	2
6	2704.19712176	2710.69232633	0.002	128	25	1.0	2575	2
7	2699.79604088	2709.60718427	0.002	128	25	1.0	2575	2
8	2696.53854644	2704.79470294	0.002	128	25	1.0	2575	2
9	2692.7223898	2699.99903137	0.002	128	25	1.0	2575	2
10	2689.9878298	2699.71933958	0.002	128	25	1.0	2575	2
11	2687.21529287	2693.44895594	0.002	128	25	1.0	2575	2
12	2685.49734067	2697.32183756	0.002	128	25	1.0	2575	2
13	2683.4700882	2690.94538579	0.002	128	25	1.0	2575	2
14	2682.04136455	2691.88084117	0.002	128	25	1.0	2575	2
15	2679.92158132	2690.27093307	0.002	128	25	1.0	2575	2
16	2678.35511625	2688.03317558	0.002	128	25	1.0	2575	2
17	2677.59573451	2687.55070703	0.002	128	25	1.0	2575	2
18	2676.3753607	2684.04922911	0.002	128	25	1.0	2575	2
19	2674.77502881	2684.686396	0.002	128	25	1.0	2575	2
20	2673.57104357	2682.9085719	0.002	128	25	1.0	2575	2
21	2672.99793405	2680.94016968	0.002	128	25	1.0	2575	2
22	2672.46533909	2681.66005309	0.002	128	25	1.0	2575	2
23	2671.05015921	2681.03785067	0.002	128	25	1.0	2575	2
24	2670.86710388	2682.82145385	0.002	128	25	1.0	2575	2
