	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	3026.40614659	2938.18315355	0.0005	100	50	1.0	6317	2
1	2840.56917806	2830.30875667	0.0005	100	50	1.0	6317	2
2	2797.62338768	2787.56806295	0.0005	100	50	1.0	6317	2
3	2776.267655	2767.59409544	0.0005	100	50	1.0	6317	2
4	2762.65911645	2750.96154062	0.0005	100	50	1.0	6317	2
5	2751.72879379	2741.12116984	0.0005	100	50	1.0	6317	2
6	2743.91460136	2734.76632194	0.0005	100	50	1.0	6317	2
7	2736.63685901	2727.13616885	0.0005	100	50	1.0	6317	2
8	2731.51642634	2722.47348483	0.0005	100	50	1.0	6317	2
9	2726.46919769	2717.81425006	0.0005	100	50	1.0	6317	2
10	2721.90836979	2714.65189095	0.0005	100	50	1.0	6317	2
11	2718.18369498	2710.72925178	0.0005	100	50	1.0	6317	2
12	2714.89073759	2706.35608027	0.0005	100	50	1.0	6317	2
13	2712.11576203	2707.30199215	0.0005	100	50	1.0	6317	2
14	2709.19598724	2701.59564431	0.0005	100	50	1.0	6317	2
15	2706.84224571	2700.59569192	0.0005	100	50	1.0	6317	2
16	2704.72426706	2699.22524984	0.0005	100	50	1.0	6317	2
17	2702.4858442	2694.20635485	0.0005	100	50	1.0	6317	2
18	2700.84666384	2692.68302751	0.0005	100	50	1.0	6317	2
19	2699.17740529	2690.86830597	0.0005	100	50	1.0	6317	2
20	2697.3147688	2690.90124955	0.0005	100	50	1.0	6317	2
21	2696.00048045	2691.28074958	0.0005	100	50	1.0	6317	2
22	2694.93803178	2687.92855876	0.0005	100	50	1.0	6317	2
23	2693.59563909	2687.37431333	0.0005	100	50	1.0	6317	2
24	2692.40106088	2686.51437115	0.0005	100	50	1.0	6317	2
25	2691.32499145	2685.67619344	0.0005	100	50	1.0	6317	2
26	2690.20414021	2684.59424575	0.0005	100	50	1.0	6317	2
27	2689.10232983	2683.25996869	0.0005	100	50	1.0	6317	2
28	2688.28613681	2685.29156319	0.0005	100	50	1.0	6317	2
29	2687.37060653	2681.54510766	0.0005	100	50	1.0	6317	2
30	2686.25615285	2679.35433581	0.0005	100	50	1.0	6317	2
31	2685.62300579	2679.57982605	0.0005	100	50	1.0	6317	2
32	2684.28637929	2679.11471248	0.0005	100	50	1.0	6317	2
33	2683.81658233	2679.18867589	0.0005	100	50	1.0	6317	2
34	2682.90804546	2678.95962577	0.0005	100	50	1.0	6317	2
35	2681.77902343	2677.61836012	0.0005	100	50	1.0	6317	2
36	2681.37382614	2675.85675621	0.0005	100	50	1.0	6317	2
37	2680.46900361	2675.7269985	0.0005	100	50	1.0	6317	2
38	2679.91296959	2675.71953004	0.0005	100	50	1.0	6317	2
39	2679.3414716	2675.61988892	0.0005	100	50	1.0	6317	2
40	2678.71142557	2674.00201288	0.0005	100	50	1.0	6317	2
41	2677.98204948	2673.7518817	0.0005	100	50	1.0	6317	2
42	2677.58192172	2673.32534422	0.0005	100	50	1.0	6317	2
43	2676.65161877	2672.0273951	0.0005	100	50	1.0	6317	2
44	2676.37408893	2671.95603321	0.0005	100	50	1.0	6317	2
45	2675.84828552	2672.7205136	0.0005	100	50	1.0	6317	2
46	2675.17144912	2671.74426853	0.0005	100	50	1.0	6317	2
47	2674.70948207	2670.19682823	0.0005	100	50	1.0	6317	2
48	2674.36534896	2670.21211012	0.0005	100	50	1.0	6317	2
49	2673.98807192	2668.94666764	0.0005	100	50	1.0	6317	2
