	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2897.83013524	2873.52921425	0.002	100	50	0.05	1210	2
1	2766.33393821	2768.66707668	0.002	100	50	0.05	1210	2
2	2740.03111331	2749.38404954	0.002	100	50	0.05	1210	2
3	2723.9623111	2726.50928341	0.002	100	50	0.05	1210	2
4	2714.35850867	2713.8842344	0.002	100	50	0.05	1210	2
5	2706.09683142	2706.728004	0.002	100	50	0.05	1210	2
6	2701.06719425	2703.81981768	0.002	100	50	0.05	1210	2
7	2696.64876347	2697.14724947	0.002	100	50	0.05	1210	2
8	2693.31458509	2692.10907064	0.002	100	50	0.05	1210	2
9	2690.06972216	2690.76055033	0.002	100	50	0.05	1210	2
10	2687.33600317	2688.09980683	0.002	100	50	0.05	1210	2
11	2685.50017453	2683.78228211	0.002	100	50	0.05	1210	2
12	2683.228524	2683.96263155	0.002	100	50	0.05	1210	2
13	2681.29583419	2683.36350812	0.002	100	50	0.05	1210	2
14	2679.72452788	2678.71972189	0.002	100	50	0.05	1210	2
15	2678.80411438	2681.61400714	0.002	100	50	0.05	1210	2
16	2677.41154673	2679.01019556	0.002	100	50	0.05	1210	2
17	2676.47642747	2677.08253027	0.002	100	50	0.05	1210	2
18	2674.59738062	2674.85713059	0.002	100	50	0.05	1210	2
19	2674.45276163	2676.59482086	0.002	100	50	0.05	1210	2
20	2673.11542555	2675.01020723	0.002	100	50	0.05	1210	2
21	2672.34252419	2672.07071302	0.002	100	50	0.05	1210	2
22	2671.63138967	2671.94462769	0.002	100	50	0.05	1210	2
23	2670.89136048	2671.28113937	0.002	100	50	0.05	1210	2
24	2669.89419275	2671.15148296	0.002	100	50	0.05	1210	2
25	2669.42933458	2670.40870634	0.002	100	50	0.05	1210	2
26	2668.76565395	2669.5408359	0.002	100	50	0.05	1210	2
27	2668.40792254	2669.52562496	0.002	100	50	0.05	1210	2
28	2667.73246724	2668.93875385	0.002	100	50	0.05	1210	2
29	2667.1183541	2670.06267412	0.002	100	50	0.05	1210	2
30	2666.94064247	2669.78968522	0.002	100	50	0.05	1210	2
31	2666.29245168	2670.40500689	0.002	100	50	0.05	1210	2
32	2665.75602023	2667.79635264	0.002	100	50	0.05	1210	2
33	2665.34774672	2668.07696078	0.002	100	50	0.05	1210	2
34	2664.77644904	2665.2722238	0.002	100	50	0.05	1210	2
35	2664.66965426	2667.2655265	0.002	100	50	0.05	1210	2
36	2664.58939907	2665.21197848	0.002	100	50	0.05	1210	2
37	2663.71893441	2666.80014032	0.002	100	50	0.05	1210	2
38	2663.49724725	2665.46091556	0.002	100	50	0.05	1210	2
39	2663.29110866	2667.21253398	0.002	100	50	0.05	1210	2
40	2663.41833347	2663.7231408	0.002	100	50	0.05	1210	2
41	2662.66787092	2665.39654879	0.002	100	50	0.05	1210	2
42	2662.47257333	2664.68409043	0.002	100	50	0.05	1210	2
43	2662.30253718	2663.44283608	0.002	100	50	0.05	1210	2
44	2662.59508117	2665.03222049	0.002	100	50	0.05	1210	2
45	2661.8848127	2665.93073688	0.002	100	50	0.05	1210	2
46	2661.46764728	2667.32123818	0.002	100	50	0.05	1210	2
47	2661.34724129	2664.61683879	0.002	100	50	0.05	1210	2
48	2661.24141197	2662.09292888	0.002	100	50	0.05	1210	2
49	2660.46402252	2663.95781315	0.002	100	50	0.05	1210	2
