	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2915.56141212	2886.25628977	0.0015	100	25	0.01	6931	2
1	2775.69593472	2803.35621471	0.0015	100	25	0.01	6931	2
2	2747.78165666	2763.56186467	0.0015	100	25	0.01	6931	2
3	2730.56874251	2748.95089973	0.0015	100	25	0.01	6931	2
4	2719.36976087	2724.00651991	0.0015	100	25	0.01	6931	2
5	2711.21798028	2718.04233296	0.0015	100	25	0.01	6931	2
6	2705.51824778	2716.10677768	0.0015	100	25	0.01	6931	2
7	2700.97730377	2705.68970427	0.0015	100	25	0.01	6931	2
8	2696.81061519	2704.01764394	0.0015	100	25	0.01	6931	2
9	2694.55760811	2698.51822232	0.0015	100	25	0.01	6931	2
10	2691.27138353	2697.0374254	0.0015	100	25	0.01	6931	2
11	2689.19869854	2697.21168206	0.0015	100	25	0.01	6931	2
12	2686.59718667	2692.98687849	0.0015	100	25	0.01	6931	2
13	2684.9992841	2691.56272407	0.0015	100	25	0.01	6931	2
14	2683.46301823	2690.10921348	0.0015	100	25	0.01	6931	2
15	2681.72274864	2688.16581023	0.0015	100	25	0.01	6931	2
16	2680.05081886	2688.43406523	0.0015	100	25	0.01	6931	2
17	2679.30864863	2688.04526778	0.0015	100	25	0.01	6931	2
18	2677.76655918	2682.70850403	0.0015	100	25	0.01	6931	2
19	2676.41849664	2683.47179919	0.0015	100	25	0.01	6931	2
20	2675.62091715	2684.11679211	0.0015	100	25	0.01	6931	2
21	2674.46820461	2681.89946028	0.0015	100	25	0.01	6931	2
22	2673.54082131	2681.86770659	0.0015	100	25	0.01	6931	2
23	2672.5830988	2681.11894643	0.0015	100	25	0.01	6931	2
24	2672.09326255	2680.77640033	0.0015	100	25	0.01	6931	2
