	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2837.24439771	2789.03788334	0.0025	50	25	0.1	1890	2
1	2740.57429158	2742.52517776	0.0025	50	25	0.1	1890	2
2	2718.00375369	2725.22997393	0.0025	50	25	0.1	1890	2
3	2707.04255501	2708.93935743	0.0025	50	25	0.1	1890	2
4	2698.88881001	2706.23373967	0.0025	50	25	0.1	1890	2
5	2693.96318998	2700.54463012	0.0025	50	25	0.1	1890	2
6	2689.84358725	2698.23462568	0.0025	50	25	0.1	1890	2
7	2687.20235666	2693.87298572	0.0025	50	25	0.1	1890	2
8	2683.47136103	2691.57326786	0.0025	50	25	0.1	1890	2
9	2682.15566378	2690.04398359	0.0025	50	25	0.1	1890	2
10	2679.80362231	2687.0249831	0.0025	50	25	0.1	1890	2
11	2678.51951455	2685.74301935	0.0025	50	25	0.1	1890	2
12	2676.97240368	2684.15576452	0.0025	50	25	0.1	1890	2
13	2676.21144202	2683.9571979	0.0025	50	25	0.1	1890	2
14	2674.73486951	2682.06562481	0.0025	50	25	0.1	1890	2
15	2673.46365355	2683.25227662	0.0025	50	25	0.1	1890	2
16	2672.82255274	2683.56504037	0.0025	50	25	0.1	1890	2
17	2671.87211487	2679.93105011	0.0025	50	25	0.1	1890	2
18	2671.56830333	2680.70505338	0.0025	50	25	0.1	1890	2
19	2671.06674716	2679.91126259	0.0025	50	25	0.1	1890	2
20	2669.84578055	2679.72547064	0.0025	50	25	0.1	1890	2
21	2669.34170566	2678.41671164	0.0025	50	25	0.1	1890	2
22	2668.99947006	2677.93494469	0.0025	50	25	0.1	1890	2
23	2668.17296846	2676.38899117	0.0025	50	25	0.1	1890	2
24	2668.16070885	2676.11300163	0.0025	50	25	0.1	1890	2
