	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2950.5413709	2913.38228594	0.001	100	50	1.0	1415	2
1	2796.76139566	2803.46270297	0.001	100	50	1.0	1415	2
2	2764.9478203	2773.16933463	0.001	100	50	1.0	1415	2
3	2746.48348045	2746.93519443	0.001	100	50	1.0	1415	2
4	2734.73775609	2739.14078885	0.001	100	50	1.0	1415	2
5	2725.34007347	2724.37776304	0.001	100	50	1.0	1415	2
6	2718.18750425	2719.30742159	0.001	100	50	1.0	1415	2
7	2712.78038209	2715.97098321	0.001	100	50	1.0	1415	2
8	2708.00006339	2707.45931768	0.001	100	50	1.0	1415	2
9	2703.74089498	2706.36167403	0.001	100	50	1.0	1415	2
10	2700.79979919	2704.67352657	0.001	100	50	1.0	1415	2
11	2698.52809718	2702.62447297	0.001	100	50	1.0	1415	2
12	2695.58085098	2699.47276035	0.001	100	50	1.0	1415	2
13	2693.61405138	2696.68462726	0.001	100	50	1.0	1415	2
14	2691.70368811	2694.99976566	0.001	100	50	1.0	1415	2
15	2689.70874052	2692.67100347	0.001	100	50	1.0	1415	2
16	2688.04923948	2690.20536521	0.001	100	50	1.0	1415	2
17	2686.50004171	2690.42042323	0.001	100	50	1.0	1415	2
18	2685.34540825	2689.19535358	0.001	100	50	1.0	1415	2
19	2684.11945951	2685.28003583	0.001	100	50	1.0	1415	2
20	2682.86614151	2688.08071672	0.001	100	50	1.0	1415	2
21	2681.36434908	2684.67159538	0.001	100	50	1.0	1415	2
22	2680.36379731	2684.25086219	0.001	100	50	1.0	1415	2
23	2679.10083374	2683.30080832	0.001	100	50	1.0	1415	2
24	2678.32445187	2681.92146794	0.001	100	50	1.0	1415	2
25	2677.45911637	2682.01740681	0.001	100	50	1.0	1415	2
26	2676.47592135	2681.54047133	0.001	100	50	1.0	1415	2
27	2676.0580725	2679.88761736	0.001	100	50	1.0	1415	2
28	2674.94233493	2678.28654687	0.001	100	50	1.0	1415	2
29	2673.96199952	2678.25307486	0.001	100	50	1.0	1415	2
30	2673.43042114	2677.34508647	0.001	100	50	1.0	1415	2
31	2672.4151607	2677.72414817	0.001	100	50	1.0	1415	2
32	2672.17195774	2676.53331002	0.001	100	50	1.0	1415	2
33	2671.24241634	2676.27490328	0.001	100	50	1.0	1415	2
34	2670.92854868	2674.81391956	0.001	100	50	1.0	1415	2
35	2669.98870251	2675.02679805	0.001	100	50	1.0	1415	2
36	2669.8845779	2673.99045237	0.001	100	50	1.0	1415	2
37	2669.10523786	2675.08730898	0.001	100	50	1.0	1415	2
38	2669.15925913	2675.33898389	0.001	100	50	1.0	1415	2
39	2668.35961828	2674.19038814	0.001	100	50	1.0	1415	2
40	2667.46079892	2672.18423141	0.001	100	50	1.0	1415	2
41	2667.21352778	2671.71306801	0.001	100	50	1.0	1415	2
42	2666.91006376	2671.16433652	0.001	100	50	1.0	1415	2
43	2666.46875721	2671.77457745	0.001	100	50	1.0	1415	2
44	2666.00076632	2670.5567928	0.001	100	50	1.0	1415	2
45	2665.90797709	2671.48297177	0.001	100	50	1.0	1415	2
46	2665.22605497	2673.22629782	0.001	100	50	1.0	1415	2
47	2664.76659077	2669.36304411	0.001	100	50	1.0	1415	2
48	2664.59604557	2668.58830095	0.001	100	50	1.0	1415	2
49	2663.83268384	2670.63691994	0.001	100	50	1.0	1415	2
