	loss	val_loss	learning_rate	batch_size	epochs	kappa	seed	depth
0	2878.64204617	2878.04707993	0.0025	100	25	0.01	9185	2
1	2759.00764033	2746.63547097	0.0025	100	25	0.01	9185	2
2	2733.61533444	2735.87648445	0.0025	100	25	0.01	9185	2
3	2718.69460127	2721.93754715	0.0025	100	25	0.01	9185	2
4	2709.23542442	2707.02923712	0.0025	100	25	0.01	9185	2
5	2702.87843869	2703.16488502	0.0025	100	25	0.01	9185	2
6	2697.94895809	2693.8875352	0.0025	100	25	0.01	9185	2
7	2694.08579353	2692.63546724	0.0025	100	25	0.01	9185	2
8	2690.56248153	2692.03285862	0.0025	100	25	0.01	9185	2
9	2687.86705349	2685.00498691	0.0025	100	25	0.01	9185	2
10	2685.88358691	2685.73726174	0.0025	100	25	0.01	9185	2
11	2683.36079456	2681.55123265	0.0025	100	25	0.01	9185	2
12	2681.97097136	2678.62056766	0.0025	100	25	0.01	9185	2
13	2679.50162664	2676.9164927	0.0025	100	25	0.01	9185	2
14	2678.98992734	2679.14361864	0.0025	100	25	0.01	9185	2
15	2677.7716922	2676.61797034	0.0025	100	25	0.01	9185	2
16	2675.86009834	2677.54209675	0.0025	100	25	0.01	9185	2
17	2675.18946456	2675.25141023	0.0025	100	25	0.01	9185	2
18	2674.10156286	2672.51394356	0.0025	100	25	0.01	9185	2
19	2673.23121829	2671.14997563	0.0025	100	25	0.01	9185	2
20	2672.13708811	2671.07518598	0.0025	100	25	0.01	9185	2
21	2671.16851902	2670.22169556	0.0025	100	25	0.01	9185	2
22	2670.53479895	2668.21475319	0.0025	100	25	0.01	9185	2
23	2670.28727228	2667.6337956	0.0025	100	25	0.01	9185	2
24	2669.69956744	2667.04364049	0.0025	100	25	0.01	9185	2
