	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3020.54369352	3148.10122873	0.001	128	25	1.0
1	2829.46778223	2833.36783029	0.001	128	25	1.0
2	2791.27825947	2799.8271237	0.001	128	25	1.0
3	2772.11750395	2789.00410744	0.001	128	25	1.0
4	2759.72628127	2771.41188391	0.001	128	25	1.0
5	2751.08713258	2751.54887854	0.001	128	25	1.0
6	2744.10213513	2746.55337904	0.001	128	25	1.0
7	2738.90324089	2742.85078526	0.001	128	25	1.0
8	2734.18214859	2738.08394843	0.001	128	25	1.0
9	2730.32838229	2738.50344924	0.001	128	25	1.0
10	2726.6762992	2725.37434787	0.001	128	25	1.0
11	2723.20214616	2730.90574911	0.001	128	25	1.0
12	2720.24440834	2724.90872362	0.001	128	25	1.0
13	2717.35586366	2718.95635064	0.001	128	25	1.0
14	2714.59473899	2715.83167414	0.001	128	25	1.0
15	2712.32135964	2714.47313239	0.001	128	25	1.0
16	2709.77176797	2712.69121719	0.001	128	25	1.0
17	2707.91921466	2713.66420674	0.001	128	25	1.0
18	2706.10674931	2709.05351955	0.001	128	25	1.0
19	2704.01597112	2705.30030184	0.001	128	25	1.0
20	2702.94231919	2703.44791029	0.001	128	25	1.0
21	2701.08183483	2703.34277857	0.001	128	25	1.0
22	2700.05334596	2702.39960219	0.001	128	25	1.0
23	2698.10709432	2701.4208947	0.001	128	25	1.0
24	2696.6138408	2698.0467709	0.001	128	25	1.0
