	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2848.64471882	2787.52462879	0.0025	50	25	0.01
1	2755.5557619	2751.9673127	0.0025	50	25	0.01
2	2737.39716868	2744.30876227	0.0025	50	25	0.01
3	2727.67729898	2733.69385699	0.0025	50	25	0.01
4	2720.8102526	2721.68777028	0.0025	50	25	0.01
5	2715.47267684	2715.46573815	0.0025	50	25	0.01
6	2711.21639979	2711.15687926	0.0025	50	25	0.01
7	2708.23605066	2707.9964812	0.0025	50	25	0.01
8	2706.4473377	2708.11578381	0.0025	50	25	0.01
9	2704.86721798	2704.77404295	0.0025	50	25	0.01
10	2701.89707705	2702.81815211	0.0025	50	25	0.01
11	2700.65938622	2709.29415398	0.0025	50	25	0.01
12	2699.68910207	2704.55899334	0.0025	50	25	0.01
13	2698.00384182	2708.94999318	0.0025	50	25	0.01
14	2697.40233133	2699.04976734	0.0025	50	25	0.01
15	2696.41901168	2697.91320684	0.0025	50	25	0.01
16	2695.36447851	2696.48741672	0.0025	50	25	0.01
17	2694.62245679	2696.12959713	0.0025	50	25	0.01
18	2694.05692123	2697.39816955	0.0025	50	25	0.01
19	2693.41053915	2692.39203476	0.0025	50	25	0.01
20	2692.42557301	2690.43758029	0.0025	50	25	0.01
21	2692.34252969	2689.48061299	0.0025	50	25	0.01
22	2691.39254679	2695.91495877	0.0025	50	25	0.01
23	2690.64404434	2693.71940773	0.0025	50	25	0.01
24	2690.53302528	2692.28930711	0.0025	50	25	0.01
