	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3088.6766807	3448.64654553	0.001	200	25	0.1
1	2864.60807275	2944.84927841	0.001	200	25	0.1
2	2816.8788626	2826.33399791	0.001	200	25	0.1
3	2793.63136752	2807.13987904	0.001	200	25	0.1
4	2779.15863523	2791.86052428	0.001	200	25	0.1
5	2768.85875634	2773.07464868	0.001	200	25	0.1
6	2760.20964954	2763.72428588	0.001	200	25	0.1
7	2753.7108565	2758.28623038	0.001	200	25	0.1
8	2749.34782414	2759.79614118	0.001	200	25	0.1
9	2745.28075067	2745.24367615	0.001	200	25	0.1
10	2740.57361215	2747.86278597	0.001	200	25	0.1
11	2736.94293025	2744.5204798	0.001	200	25	0.1
12	2733.98371881	2736.93546705	0.001	200	25	0.1
13	2731.45227828	2733.60381672	0.001	200	25	0.1
14	2728.38394341	2730.03308035	0.001	200	25	0.1
15	2726.00132287	2728.08936527	0.001	200	25	0.1
16	2724.12884877	2727.78162998	0.001	200	25	0.1
17	2721.48932981	2722.8227427	0.001	200	25	0.1
18	2719.42715643	2719.34729261	0.001	200	25	0.1
19	2717.0772013	2719.11038377	0.001	200	25	0.1
20	2715.83184829	2717.53862323	0.001	200	25	0.1
21	2714.3576982	2717.59527086	0.001	200	25	0.1
22	2712.67896304	2713.74402346	0.001	200	25	0.1
23	2710.6787092	2711.69217415	0.001	200	25	0.1
24	2708.90838839	2710.84691729	0.001	200	25	0.1
