	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2971.82641456	4198.66304112	0.0025	200	25	0.05
1	2801.19011505	2905.79739269	0.0025	200	25	0.05
2	2770.19062909	2794.7631948	0.0025	200	25	0.05
3	2753.50470276	2770.96182117	0.0025	200	25	0.05
4	2743.22450472	2754.57684501	0.0025	200	25	0.05
5	2735.54325027	2746.06404187	0.0025	200	25	0.05
6	2729.61192503	2739.77642414	0.0025	200	25	0.05
7	2724.19086978	2729.64224202	0.0025	200	25	0.05
8	2721.09280731	2726.23300398	0.0025	200	25	0.05
9	2716.85138548	2719.98757684	0.0025	200	25	0.05
10	2713.16787743	2728.71844938	0.0025	200	25	0.05
11	2710.34311461	2720.65475435	0.0025	200	25	0.05
12	2707.83234132	2714.87316311	0.0025	200	25	0.05
13	2706.48156278	2710.07595808	0.0025	200	25	0.05
14	2704.02010613	2707.85824813	0.0025	200	25	0.05
15	2702.1849562	2705.91181389	0.0025	200	25	0.05
16	2700.25695685	2704.25589112	0.0025	200	25	0.05
17	2698.23232926	2701.78428098	0.0025	200	25	0.05
18	2696.75555325	2699.81394104	0.0025	200	25	0.05
19	2694.75203905	2700.59437786	0.0025	200	25	0.05
20	2694.73846231	2700.23035205	0.0025	200	25	0.05
21	2693.43118785	2697.92657809	0.0025	200	25	0.05
22	2692.3084303	2698.79188435	0.0025	200	25	0.05
23	2691.60479889	2696.54635918	0.0025	200	25	0.05
24	2689.84659477	2696.33807081	0.0025	200	25	0.05
