	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2970.6908781	3174.7262208	0.0015	128	25	0.01
1	2803.22611045	2812.06300322	0.0015	128	25	0.01
2	2771.64172901	2786.27525992	0.0015	128	25	0.01
3	2755.61684545	2771.73146725	0.0015	128	25	0.01
4	2745.44411099	2754.87892446	0.0015	128	25	0.01
5	2737.69702429	2739.97782242	0.0015	128	25	0.01
6	2731.08812603	2733.87257213	0.0015	128	25	0.01
7	2726.11950547	2732.4401496	0.0015	128	25	0.01
8	2721.7124627	2728.10609567	0.0015	128	25	0.01
9	2718.20078236	2724.54862413	0.0015	128	25	0.01
10	2714.51890364	2720.22555279	0.0015	128	25	0.01
11	2711.401976	2717.07101318	0.0015	128	25	0.01
12	2708.90578675	2719.133572	0.0015	128	25	0.01
13	2706.45153667	2705.88345623	0.0015	128	25	0.01
14	2703.80782484	2706.38572492	0.0015	128	25	0.01
15	2701.65689657	2702.84133333	0.0015	128	25	0.01
16	2699.7843343	2704.6723152	0.0015	128	25	0.01
17	2698.02726693	2704.85646072	0.0015	128	25	0.01
18	2696.27230358	2698.72915562	0.0015	128	25	0.01
19	2694.48856085	2697.27716543	0.0015	128	25	0.01
20	2693.77997613	2695.58877429	0.0015	128	25	0.01
21	2692.08436725	2694.34196306	0.0015	128	25	0.01
22	2691.52877394	2695.73963079	0.0015	128	25	0.01
23	2689.54107665	2695.15333058	0.0015	128	25	0.01
24	2688.3569012	2689.13613291	0.0015	128	25	0.01
