	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3135.03432177	3076.61582162	0.0005	128	10	0.01
1	2897.24616767	2892.66597828	0.0005	128	10	0.01
2	2840.42362445	2843.38878251	0.0005	128	10	0.01
3	2811.65793188	2825.77739463	0.0005	128	10	0.01
4	2793.40848194	2805.18559309	0.0005	128	10	0.01
5	2781.22523896	2778.28627239	0.0005	128	10	0.01
6	2771.65535109	2773.9372834	0.0005	128	10	0.01
7	2764.63156848	2767.95765351	0.0005	128	10	0.01
8	2758.95314113	2759.97995479	0.0005	128	10	0.01
9	2754.36662649	2756.53791742	0.0005	128	10	0.01
