	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2938.63631679	3127.85841104	0.002	128	10	1.0
1	2789.4691155	2797.22039923	0.002	128	10	1.0
2	2761.1983173	2779.27000786	0.002	128	10	1.0
3	2746.63133912	2765.74151903	0.002	128	10	1.0
4	2737.33785494	2741.09624322	0.002	128	10	1.0
5	2729.4279947	2739.07799289	0.002	128	10	1.0
6	2723.21140246	2727.83690053	0.002	128	10	1.0
7	2718.3740217	2722.63818033	0.002	128	10	1.0
8	2714.48502183	2716.55140631	0.002	128	10	1.0
9	2711.22390496	2715.79408349	0.002	128	10	1.0
