	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3213.36283439	3151.93616166	0.0005	200	50	0.05
1	2950.24487424	2973.32620268	0.0005	200	50	0.05
2	2880.63825391	2879.46605885	0.0005	200	50	0.05
3	2845.1924156	2850.20635578	0.0005	200	50	0.05
4	2822.4206108	2830.14648858	0.0005	200	50	0.05
5	2807.3889468	2801.49823266	0.0005	200	50	0.05
6	2794.95786301	2791.94270911	0.0005	200	50	0.05
7	2786.23428433	2789.02234657	0.0005	200	50	0.05
8	2779.7108766	2797.62765194	0.0005	200	50	0.05
9	2773.76091075	2774.01661743	0.0005	200	50	0.05
10	2767.98657792	2776.64256459	0.0005	200	50	0.05
11	2763.43553456	2765.76348655	0.0005	200	50	0.05
12	2759.71388241	2762.41261913	0.0005	200	50	0.05
13	2756.63222265	2757.28275079	0.0005	200	50	0.05
14	2752.92324193	2763.24442024	0.0005	200	50	0.05
15	2750.34337983	2752.79129011	0.0005	200	50	0.05
16	2748.43344638	2749.99757026	0.0005	200	50	0.05
17	2745.3969399	2745.34467288	0.0005	200	50	0.05
18	2743.2130858	2742.78251225	0.0005	200	50	0.05
19	2740.74064881	2741.02979823	0.0005	200	50	0.05
20	2739.63012846	2745.97928352	0.0005	200	50	0.05
21	2737.04920179	2739.12275465	0.0005	200	50	0.05
22	2736.12437182	2737.09425929	0.0005	200	50	0.05
23	2733.22924652	2736.05986067	0.0005	200	50	0.05
24	2731.65979293	2731.65411249	0.0005	200	50	0.05
25	2731.1396535	2731.2176586	0.0005	200	50	0.05
26	2729.23352016	2729.83564668	0.0005	200	50	0.05
27	2727.53720267	2728.9683126	0.0005	200	50	0.05
28	2726.15692453	2736.95846248	0.0005	200	50	0.05
29	2724.79914149	2730.42605387	0.0005	200	50	0.05
30	2723.51681608	2725.9942788	0.0005	200	50	0.05
31	2721.68050852	2725.39904015	0.0005	200	50	0.05
32	2720.59462235	2724.93712422	0.0005	200	50	0.05
33	2719.89679873	2720.80521313	0.0005	200	50	0.05
34	2718.7900642	2726.775322	0.0005	200	50	0.05
35	2717.32668197	2719.12584446	0.0005	200	50	0.05
36	2716.40828433	2716.88665806	0.0005	200	50	0.05
37	2715.32127057	2716.41617154	0.0005	200	50	0.05
38	2714.49331237	2716.67975052	0.0005	200	50	0.05
39	2713.77385531	2713.99805855	0.0005	200	50	0.05
40	2712.24633727	2712.74707918	0.0005	200	50	0.05
41	2711.1814184	2714.10838163	0.0005	200	50	0.05
42	2710.48877399	2716.06113832	0.0005	200	50	0.05
43	2709.89795	2712.96224363	0.0005	200	50	0.05
44	2709.08503369	2709.75898979	0.0005	200	50	0.05
45	2707.93892475	2709.51841138	0.0005	200	50	0.05
46	2706.73572821	2711.38257956	0.0005	200	50	0.05
47	2705.91544533	2710.3174491	0.0005	200	50	0.05
48	2705.09474812	2706.09302831	0.0005	200	50	0.05
49	2704.43373059	2708.58847694	0.0005	200	50	0.05
