	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2896.04385863	2926.84064526	0.0025	100	25	1.0
1	2772.13985232	2782.06830336	0.0025	100	25	1.0
2	2748.18379567	2751.4325411	0.0025	100	25	1.0
3	2736.1183008	2739.82635626	0.0025	100	25	1.0
4	2727.52301969	2730.44878882	0.0025	100	25	1.0
5	2720.59496357	2722.42397844	0.0025	100	25	1.0
6	2715.49803741	2726.05817922	0.0025	100	25	1.0
7	2710.60518845	2714.35736959	0.0025	100	25	1.0
8	2708.5183889	2711.79092646	0.0025	100	25	1.0
9	2705.47911183	2708.58888913	0.0025	100	25	1.0
10	2702.13111578	2705.66372126	0.0025	100	25	1.0
11	2700.29478356	2704.02677098	0.0025	100	25	1.0
12	2698.50669764	2701.04645347	0.0025	100	25	1.0
13	2697.64614844	2701.10905524	0.0025	100	25	1.0
14	2694.88771684	2700.48529928	0.0025	100	25	1.0
15	2693.52018314	2696.85875041	0.0025	100	25	1.0
16	2692.76399746	2697.67803173	0.0025	100	25	1.0
17	2691.21923724	2694.20884807	0.0025	100	25	1.0
18	2689.72854019	2693.86218799	0.0025	100	25	1.0
19	2688.23330818	2693.73227063	0.0025	100	25	1.0
20	2688.25464775	2691.61378494	0.0025	100	25	1.0
21	2687.74784727	2689.90277508	0.0025	100	25	1.0
22	2686.84527598	2689.91176907	0.0025	100	25	1.0
23	2686.24252397	2686.1226837	0.0025	100	25	1.0
24	2684.61950244	2691.23436006	0.0025	100	25	1.0
