	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3089.48539949	3509.04338328	0.001	200	10	1.0
1	2865.02040669	2947.98139303	0.001	200	10	1.0
2	2817.0233363	2830.77656185	0.001	200	10	1.0
3	2793.66338221	2808.55189599	0.001	200	10	1.0
4	2779.01729487	2790.60266697	0.001	200	10	1.0
5	2768.71640705	2772.69649633	0.001	200	10	1.0
6	2760.03427581	2764.88320742	0.001	200	10	1.0
7	2753.57950716	2758.53449292	0.001	200	10	1.0
8	2749.27354197	2762.13565163	0.001	200	10	1.0
9	2745.2561369	2745.07409225	0.001	200	10	1.0
