	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2938.93996052	3131.90541301	0.002	128	25	0.01
1	2789.3960294	2800.1074018	0.002	128	25	0.01
2	2761.11313432	2777.01852341	0.002	128	25	0.01
3	2746.59237713	2763.96104113	0.002	128	25	0.01
4	2737.22276124	2742.41720178	0.002	128	25	0.01
5	2729.37925152	2737.47664372	0.002	128	25	0.01
6	2723.15200517	2728.94500767	0.002	128	25	0.01
7	2718.32223486	2723.24713847	0.002	128	25	0.01
8	2714.32300808	2718.40154131	0.002	128	25	0.01
9	2711.12718466	2716.92837484	0.002	128	25	0.01
10	2707.65732797	2712.29905079	0.002	128	25	0.01
11	2705.13240527	2711.24654469	0.002	128	25	0.01
12	2702.7258285	2713.61836572	0.002	128	25	0.01
13	2700.63158155	2702.21945068	0.002	128	25	0.01
14	2698.12974218	2703.38521516	0.002	128	25	0.01
15	2696.35427214	2698.4460944	0.002	128	25	0.01
16	2695.0438597	2699.43066079	0.002	128	25	0.01
17	2693.34561248	2700.95749619	0.002	128	25	0.01
18	2691.47823572	2693.76544154	0.002	128	25	0.01
19	2690.12573123	2694.40297814	0.002	128	25	0.01
20	2689.50953557	2691.68247948	0.002	128	25	0.01
21	2688.0197459	2690.21246443	0.002	128	25	0.01
22	2687.54625649	2691.812943	0.002	128	25	0.01
23	2686.21861427	2689.1953083	0.002	128	25	0.01
24	2684.8204275	2686.96591928	0.002	128	25	0.01
