	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2964.63964618	4904.15958954	0.0025	200	10	0.1
1	2800.76055277	2915.67466511	0.0025	200	10	0.1
2	2770.12352149	2788.91159915	0.0025	200	10	0.1
3	2753.65114548	2769.7882862	0.0025	200	10	0.1
4	2743.60083202	2755.38650308	0.0025	200	10	0.1
5	2735.88980639	2749.45076248	0.0025	200	10	0.1
6	2729.91733476	2739.75694704	0.0025	200	10	0.1
7	2724.30616311	2730.50354821	0.0025	200	10	0.1
8	2721.46476807	2724.02925766	0.0025	200	10	0.1
9	2717.23955715	2722.7302979	0.0025	200	10	0.1
