	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2939.63201327	2974.43757049	0.0015	100	25	0.01
1	2793.07248162	2797.22604248	0.0015	100	25	0.01
2	2764.41502718	2766.58067377	0.0015	100	25	0.01
3	2749.91769725	2746.53492798	0.0015	100	25	0.01
4	2739.81553175	2738.91515436	0.0015	100	25	0.01
5	2732.59253581	2732.083863	0.0015	100	25	0.01
6	2726.31212542	2731.31998527	0.0015	100	25	0.01
7	2720.73885408	2724.12581551	0.0015	100	25	0.01
8	2717.68619428	2718.07673345	0.0015	100	25	0.01
9	2713.81345553	2713.13548684	0.0015	100	25	0.01
10	2710.29150666	2713.664407	0.0015	100	25	0.01
11	2707.23393885	2708.4378263	0.0015	100	25	0.01
12	2704.90844947	2706.65887066	0.0015	100	25	0.01
13	2703.36869392	2702.88320088	0.0015	100	25	0.01
14	2700.45010153	2702.11877185	0.0015	100	25	0.01
15	2698.4466951	2701.01042943	0.0015	100	25	0.01
16	2697.16697759	2698.77064599	0.0015	100	25	0.01
17	2695.18531869	2696.90673081	0.0015	100	25	0.01
18	2693.39189867	2693.97926765	0.0015	100	25	0.01
19	2691.91163712	2697.74357905	0.0015	100	25	0.01
20	2691.44414795	2693.96613261	0.0015	100	25	0.01
21	2689.71935603	2692.81390463	0.0015	100	25	0.01
22	2689.2187259	2691.50192838	0.0015	100	25	0.01
23	2688.33817004	2690.84747886	0.0015	100	25	0.01
24	2686.27691881	2690.06685905	0.0015	100	25	0.01
