	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2917.51650884	2822.33541841	0.001	50	10	1.0
1	2786.10982025	2783.30408905	0.001	50	10	1.0
2	2759.45923863	2761.98432832	0.001	50	10	1.0
3	2746.04174174	2742.14538971	0.001	50	10	1.0
4	2736.62620107	2731.86035856	0.001	50	10	1.0
5	2729.11513364	2723.18081251	0.001	50	10	1.0
6	2723.19442695	2720.34313848	0.001	50	10	1.0
7	2718.1920168	2719.35716	0.001	50	10	1.0
8	2714.48345973	2712.39803091	0.001	50	10	1.0
9	2711.35878004	2707.36461959	0.001	50	10	1.0
