	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3218.64605855	3153.03755331	0.0005	200	10	1.0
1	2951.47885877	2979.13554239	0.0005	200	10	1.0
2	2880.95531116	2879.31102582	0.0005	200	10	1.0
3	2845.35060246	2852.03283761	0.0005	200	10	1.0
4	2822.5101374	2827.63679344	0.0005	200	10	1.0
5	2807.72585581	2801.35817717	0.0005	200	10	1.0
6	2795.28940725	2792.08438723	0.0005	200	10	1.0
7	2786.48297624	2788.86462239	0.0005	200	10	1.0
8	2779.95668873	2795.03943828	0.0005	200	10	1.0
9	2773.92478456	2773.75090794	0.0005	200	10	1.0
