	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	2914.45872459	2945.90068892	0.002	100	10	1.0
1	2780.3529957	2790.75751514	0.002	100	10	1.0
2	2754.54216399	2756.03023936	0.002	100	10	1.0
3	2741.517547	2740.95644214	0.002	100	10	1.0
4	2731.93820656	2734.4169301	0.002	100	10	1.0
5	2724.8765473	2724.10747696	0.002	100	10	1.0
6	2719.13226721	2729.12333256	0.002	100	10	1.0
7	2714.00527453	2720.16633912	0.002	100	10	1.0
8	2711.47831713	2711.46338031	0.002	100	10	1.0
9	2707.96303335	2711.02179947	0.002	100	10	1.0
