	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3025.39182705	3938.54738102	0.0015	200	10	1.0
1	2830.23856238	2930.66404383	0.0015	200	10	1.0
2	2792.75323792	2802.17848734	0.0015	200	10	1.0
3	2773.47720044	2792.68569625	0.0015	200	10	1.0
4	2760.89185172	2774.26014141	0.0015	200	10	1.0
5	2751.94789977	2761.15299962	0.0015	200	10	1.0
6	2745.09702581	2751.56021264	0.0015	200	10	1.0
7	2739.26946138	2745.31762322	0.0015	200	10	1.0
8	2735.30319415	2739.10108962	0.0015	200	10	1.0
9	2731.46644546	2732.08194862	0.0015	200	10	1.0
