	loss	val_loss	learning_rate	batch_size	epochs	kappa
0	3094.35878832	3008.4778789	0.0005	100	10	0.01
1	2872.4396636	2860.97593091	0.0005	100	10	0.01
2	2823.43127751	2818.65223125	0.0005	100	10	0.01
3	2799.48047098	2791.12290777	0.0005	100	10	0.01
4	2783.43926189	2778.99016015	0.0005	100	10	0.01
5	2772.91628658	2766.91750428	0.0005	100	10	0.01
6	2763.7546103	2765.0936459	0.0005	100	10	0.01
7	2757.07132237	2755.0283894	0.0005	100	10	0.01
8	2752.42453163	2750.57044274	0.0005	100	10	0.01
9	2747.89304527	2744.17235161	0.0005	100	10	0.01
