	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	2.6640087779	1.61244175311	1.0	50	40	0.001	0.0	2509
1	3.00590463004	2.09279352119	1.0	50	40	0.001	0.0	2509
2	3.30819138477	1.969921327	1.0	50	40	0.001	0.0	2509
3	3.49962175191	1.97821444239	1.0	50	40	0.001	0.0	2509
4	3.74753352183	1.92801055033	1.0	50	40	0.001	0.0	2509
5	3.95309483443	2.28716564634	1.0	50	40	0.001	0.0	2509
6	4.18165918721	1.94405293807	1.0	50	40	0.001	0.0	2509
7	4.36011245378	2.37677438674	1.0	50	40	0.001	0.0	2509
8	4.54062913636	2.1131432216	1.0	50	40	0.001	0.0	2509
9	4.71434294777	2.92431195106	1.0	50	40	0.001	0.0	2509
10	4.81072799214	3.13561292998	1.0	50	40	0.001	0.0	2509
11	5.01791484891	2.4944261994	1.0	50	40	0.001	0.0	2509
12	5.13208150509	2.59169357229	1.0	50	40	0.001	0.0	2509
13	5.31002651475	2.73859166415	1.0	50	40	0.001	0.0	2509
14	5.43597930209	1.89934299097	1.0	50	40	0.001	0.0	2509
15	5.56254775803	3.6347111949	1.0	50	40	0.001	0.0	2509
16	5.67296637146	2.7754990936	1.0	50	40	0.001	0.0	2509
17	5.76241248286	3.72798288028	1.0	50	40	0.001	0.0	2509
18	5.89938760294	2.88354704485	1.0	50	40	0.001	0.0	2509
19	6.04188491577	3.34774744032	1.0	50	40	0.001	0.0	2509
20	6.07789406716	3.31066022731	1.0	50	40	0.001	0.0	2509
21	6.22860599731	2.56870962922	1.0	50	40	0.001	0.0	2509
22	6.35237044231	3.76176199266	1.0	50	40	0.001	0.0	2509
23	6.51436933009	3.03059051734	1.0	50	40	0.001	0.0	2509
24	6.52219355885	3.96652703076	1.0	50	40	0.001	0.0	2509
25	6.68981584882	2.81168265689	1.0	50	40	0.001	0.0	2509
26	6.77901669391	3.02143167173	1.0	50	40	0.001	0.0	2509
27	6.85388503099	2.03799853453	1.0	50	40	0.001	0.0	2509
28	6.95983864531	3.86976889579	1.0	50	40	0.001	0.0	2509
29	7.04843918436	2.85537612735	1.0	50	40	0.001	0.0	2509
30	7.11386319069	3.19443631719	1.0	50	40	0.001	0.0	2509
31	7.13986531624	3.53650339247	1.0	50	40	0.001	0.0	2509
32	7.28612601147	3.10120263975	1.0	50	40	0.001	0.0	2509
33	7.37431293706	2.6393978696	1.0	50	40	0.001	0.0	2509
34	7.28692305811	3.67868484548	1.0	50	40	0.001	0.0	2509
35	7.45227941889	4.68267163036	1.0	50	40	0.001	0.0	2509
36	7.61884896869	3.11165062237	1.0	50	40	0.001	0.0	2509
37	7.64887197369	2.38817617109	1.0	50	40	0.001	0.0	2509
38	7.74163383621	2.60849143852	1.0	50	40	0.001	0.0	2509
39	7.7577235275	3.78288405758	1.0	50	40	0.001	0.0	2509
