	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0572531236658	0.0364586066376	1.1	50	40	0.0	0.05	6408
1	0.0357672816162	0.035841433107	1.1	50	40	0.0	0.05	6408
2	0.0354530108092	0.0355672551102	1.1	50	40	0.0	0.05	6408
3	0.0351546405286	0.0352204532699	1.1	50	40	0.0	0.05	6408
4	0.0347468494169	0.0346995248721	1.1	50	40	0.0	0.05	6408
5	0.0341448306596	0.0339402957369	1.1	50	40	0.0	0.05	6408
6	0.0333052573657	0.0329446452198	1.1	50	40	0.0	0.05	6408
7	0.0322955266424	0.0318492924649	1.1	50	40	0.0	0.05	6408
8	0.0312710166117	0.0308131387824	1.1	50	40	0.0	0.05	6408
9	0.0303693606735	0.0299466037428	1.1	50	40	0.0	0.05	6408
10	0.0296204529602	0.029237395993	1.1	50	40	0.0	0.05	6408
11	0.0289774269616	0.0286084423536	1.1	50	40	0.0	0.05	6408
12	0.0283869565375	0.0280016316012	1.1	50	40	0.0	0.05	6408
13	0.0278121374556	0.0274139011232	1.1	50	40	0.0	0.05	6408
14	0.0272442647252	0.0268334284617	1.1	50	40	0.0	0.05	6408
15	0.0266888287026	0.0262702738307	1.1	50	40	0.0	0.05	6408
16	0.0261551881763	0.0257409736692	1.1	50	40	0.0	0.05	6408
17	0.0256466476927	0.0252494763398	1.1	50	40	0.0	0.05	6408
18	0.0251755889631	0.0247803698499	1.1	50	40	0.0	0.05	6408
19	0.0247410423351	0.0243591118397	1.1	50	40	0.0	0.05	6408
20	0.0243371004055	0.023971506008	1.1	50	40	0.0	0.05	6408
21	0.0239677779526	0.0236132083813	1.1	50	40	0.0	0.05	6408
22	0.0236246697996	0.0232817993409	1.1	50	40	0.0	0.05	6408
23	0.023308198227	0.022975196371	1.1	50	40	0.0	0.05	6408
24	0.0230100186672	0.0226900873325	1.1	50	40	0.0	0.05	6408
25	0.0227277864785	0.0224123476483	1.1	50	40	0.0	0.05	6408
26	0.0224577261438	0.0221499818311	1.1	50	40	0.0	0.05	6408
27	0.0221919397207	0.0218895418324	1.1	50	40	0.0	0.05	6408
28	0.0219360881043	0.0216405634086	1.1	50	40	0.0	0.05	6408
29	0.0216886785806	0.0213902319245	1.1	50	40	0.0	0.05	6408
30	0.0214395775711	0.0211534282908	1.1	50	40	0.0	0.05	6408
31	0.0212007862742	0.0209146328662	1.1	50	40	0.0	0.05	6408
32	0.0209694999005	0.0206862556789	1.1	50	40	0.0	0.05	6408
33	0.0207423262166	0.020462910732	1.1	50	40	0.0	0.05	6408
34	0.0205176770238	0.0202417093691	1.1	50	40	0.0	0.05	6408
35	0.0203045181919	0.0200324390212	1.1	50	40	0.0	0.05	6408
36	0.0200952076753	0.0198287328716	1.1	50	40	0.0	0.05	6408
37	0.0198926604017	0.019630588007	1.1	50	40	0.0	0.05	6408
38	0.0197000193587	0.0194383633909	1.1	50	40	0.0	0.05	6408
39	0.0195094411808	0.0192556984217	1.1	50	40	0.0	0.05	6408
