	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	4.62779261034	3.44294098732	0.9	100	100	0.001	0.0	7589
1	5.01544480275	3.75932097253	0.9	100	100	0.001	0.0	7589
2	5.36186659551	4.15630313954	0.9	100	100	0.001	0.0	7589
3	5.64764485143	3.68481548179	0.9	100	100	0.001	0.0	7589
4	5.88766662977	3.65327304795	0.9	100	100	0.001	0.0	7589
5	6.11570664137	4.4455871696	0.9	100	100	0.001	0.0	7589
6	6.36733229996	4.07169313595	0.9	100	100	0.001	0.0	7589
7	6.5713173919	5.15384142759	0.9	100	100	0.001	0.0	7589
8	6.79409726307	4.36769421926	0.9	100	100	0.001	0.0	7589
9	6.99038913432	5.1318124111	0.9	100	100	0.001	0.0	7589
10	7.2109371621	4.64308404239	0.9	100	100	0.001	0.0	7589
11	7.35188601123	5.02091685034	0.9	100	100	0.001	0.0	7589
12	7.54224442264	3.88739970811	0.9	100	100	0.001	0.0	7589
13	7.69120521035	5.65402338245	0.9	100	100	0.001	0.0	7589
14	7.92757853054	4.9424362251	0.9	100	100	0.001	0.0	7589
15	8.05624017878	4.68348912527	0.9	100	100	0.001	0.0	7589
16	8.26828470755	5.15047726075	0.9	100	100	0.001	0.0	7589
17	8.37549466832	5.25094223615	0.9	100	100	0.001	0.0	7589
18	8.56467136243	5.34382962953	0.9	100	100	0.001	0.0	7589
19	8.69646357105	4.62781183806	0.9	100	100	0.001	0.0	7589
20	8.84100621202	6.00521358067	0.9	100	100	0.001	0.0	7589
21	8.97051726357	5.05394801401	0.9	100	100	0.001	0.0	7589
22	9.11655705261	5.29591746403	0.9	100	100	0.001	0.0	7589
23	9.3147844424	5.5497657227	0.9	100	100	0.001	0.0	7589
24	9.38441933593	5.23516005494	0.9	100	100	0.001	0.0	7589
25	9.53961384901	6.05846049316	0.9	100	100	0.001	0.0	7589
26	9.73716368797	4.71652383695	0.9	100	100	0.001	0.0	7589
27	9.84059772543	4.36427893351	0.9	100	100	0.001	0.0	7589
28	9.9612841276	6.98564585263	0.9	100	100	0.001	0.0	7589
29	10.082381141	5.24123335477	0.9	100	100	0.001	0.0	7589
30	10.2117154145	4.98174979263	0.9	100	100	0.001	0.0	7589
31	10.3271227449	4.99396578167	0.9	100	100	0.001	0.0	7589
32	10.432835652	7.50289215093	0.9	100	100	0.001	0.0	7589
33	10.5525204378	6.73748218945	0.9	100	100	0.001	0.0	7589
34	10.6449907448	5.23302898854	0.9	100	100	0.001	0.0	7589
35	10.7654949467	6.78171027049	0.9	100	100	0.001	0.0	7589
36	10.8786848983	4.66397640445	0.9	100	100	0.001	0.0	7589
37	10.9702316432	6.32741411831	0.9	100	100	0.001	0.0	7589
38	11.0942403602	5.53925890859	0.9	100	100	0.001	0.0	7589
39	11.2130793101	7.09251179887	0.9	100	100	0.001	0.0	7589
40	11.2950100762	6.4636093312	0.9	100	100	0.001	0.0	7589
41	11.4351131214	5.87628760529	0.9	100	100	0.001	0.0	7589
42	11.4923702705	6.55649668354	0.9	100	100	0.001	0.0	7589
43	11.5725467746	7.40815309858	0.9	100	100	0.001	0.0	7589
44	11.7679563757	6.81817861679	0.9	100	100	0.001	0.0	7589
45	11.8115780178	7.39939292393	0.9	100	100	0.001	0.0	7589
46	11.9336368968	7.87273557874	0.9	100	100	0.001	0.0	7589
47	11.9677466998	7.94877115718	0.9	100	100	0.001	0.0	7589
48	12.126334928	6.28367023623	0.9	100	100	0.001	0.0	7589
49	12.1544938876	6.83426587623	0.9	100	100	0.001	0.0	7589
50	12.2110554195	7.05325554981	0.9	100	100	0.001	0.0	7589
51	12.3361226819	6.51746398906	0.9	100	100	0.001	0.0	7589
52	12.3951082734	6.43012154581	0.9	100	100	0.001	0.0	7589
53	12.448400561	6.98785963615	0.9	100	100	0.001	0.0	7589
54	12.6765808096	8.25459339423	0.9	100	100	0.001	0.0	7589
