	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	0.0782513489705	0.0758238270252	1.0	200	100	0.0	0.0	3125
1	0.0697809657927	0.0589283424755	1.0	200	100	0.0	0.0	3125
2	0.048428251756	0.0399248673515	1.0	200	100	0.0	0.0	3125
3	0.0378006481008	0.0362056325943	1.0	200	100	0.0	0.0	3125
4	0.0361572387104	0.0356994226261	1.0	200	100	0.0	0.0	3125
5	0.0358797175594	0.0355694579748	1.0	200	100	0.0	0.0	3125
6	0.0357766817089	0.0354984115531	1.0	200	100	0.0	0.0	3125
7	0.0357065565158	0.0354397229665	1.0	200	100	0.0	0.0	3125
8	0.0356481745174	0.0353846884053	1.0	200	100	0.0	0.0	3125
9	0.0355933077944	0.0353355494543	1.0	200	100	0.0	0.0	3125
10	0.0355386589592	0.0352865118412	1.0	200	100	0.0	0.0	3125
11	0.0354852249655	0.0352317116813	1.0	200	100	0.0	0.0	3125
12	0.035428652859	0.0351761635785	1.0	200	100	0.0	0.0	3125
13	0.0353692981053	0.0351231439791	1.0	200	100	0.0	0.0	3125
14	0.0353079641199	0.0350609887142	1.0	200	100	0.0	0.0	3125
15	0.0352409897932	0.0349989208833	1.0	200	100	0.0	0.0	3125
16	0.0351707367968	0.0349276201091	1.0	200	100	0.0	0.0	3125
17	0.0350952036331	0.0348487302632	1.0	200	100	0.0	0.0	3125
18	0.035012627436	0.0347682445045	1.0	200	100	0.0	0.0	3125
19	0.0349223881182	0.0346775800203	1.0	200	100	0.0	0.0	3125
20	0.0348239422543	0.0345762670468	1.0	200	100	0.0	0.0	3125
21	0.0347159008809	0.0344706955535	1.0	200	100	0.0	0.0	3125
22	0.0345972209055	0.0343519975903	1.0	200	100	0.0	0.0	3125
23	0.0344654756358	0.0342239013821	1.0	200	100	0.0	0.0	3125
24	0.0343226830883	0.0340815217343	1.0	200	100	0.0	0.0	3125
25	0.0341661976537	0.0339263048144	1.0	200	100	0.0	0.0	3125
26	0.0339945781967	0.0337472256722	1.0	200	100	0.0	0.0	3125
27	0.0338077869761	0.0335647827424	1.0	200	100	0.0	0.0	3125
28	0.0336070617287	0.0333651030084	1.0	200	100	0.0	0.0	3125
29	0.033394812082	0.0331549620751	1.0	200	100	0.0	0.0	3125
30	0.0331751418311	0.0329402937531	1.0	200	100	0.0	0.0	3125
31	0.0329481631855	0.032716241204	1.0	200	100	0.0	0.0	3125
32	0.032713524512	0.0324930976186	1.0	200	100	0.0	0.0	3125
33	0.0324799681735	0.0322620034659	1.0	200	100	0.0	0.0	3125
34	0.0322427622064	0.0320322879627	1.0	200	100	0.0	0.0	3125
35	0.0320063627367	0.0318058863296	1.0	200	100	0.0	0.0	3125
36	0.031770168216	0.0315788948257	1.0	200	100	0.0	0.0	3125
37	0.0315370111387	0.0313539004192	1.0	200	100	0.0	0.0	3125
38	0.0313078040924	0.0311354423444	1.0	200	100	0.0	0.0	3125
39	0.0310826600025	0.0309218344337	1.0	200	100	0.0	0.0	3125
40	0.030869266626	0.0307191283465	1.0	200	100	0.0	0.0	3125
41	0.0306626616473	0.0305226436579	1.0	200	100	0.0	0.0	3125
42	0.0304656666466	0.0303306340331	1.0	200	100	0.0	0.0	3125
43	0.0302719733287	0.0301506921977	1.0	200	100	0.0	0.0	3125
44	0.0300906062299	0.0299753344994	1.0	200	100	0.0	0.0	3125
