	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	4.97533397541	4.04947142665	1.0	100	100	0.001	0.0	221
1	5.44690293928	4.13654871333	1.0	100	100	0.001	0.0	221
2	5.79536842903	4.17638942753	1.0	100	100	0.001	0.0	221
3	6.10285840267	4.19704291652	1.0	100	100	0.001	0.0	221
4	6.3799378549	5.03699428402	1.0	100	100	0.001	0.0	221
5	6.68604704653	5.08377926938	1.0	100	100	0.001	0.0	221
6	6.91823436696	4.19150338939	1.0	100	100	0.001	0.0	221
7	7.17809701383	4.42556494098	1.0	100	100	0.001	0.0	221
8	7.39713390113	6.01939040069	1.0	100	100	0.001	0.0	221
9	7.63891515122	5.88323334982	1.0	100	100	0.001	0.0	221
10	7.84572455943	6.86820092347	1.0	100	100	0.001	0.0	221
11	8.0808110691	6.72398654726	1.0	100	100	0.001	0.0	221
12	8.29664318393	5.92998705266	1.0	100	100	0.001	0.0	221
13	8.47981830769	6.34452153027	1.0	100	100	0.001	0.0	221
14	8.6589423532	5.30788253051	1.0	100	100	0.001	0.0	221
15	8.85149996293	5.51782026574	1.0	100	100	0.001	0.0	221
16	9.04211258136	5.79144981714	1.0	100	100	0.001	0.0	221
17	9.24681606045	6.13425352241	1.0	100	100	0.001	0.0	221
18	9.37624132314	5.92197163064	1.0	100	100	0.001	0.0	221
19	9.49293558149	4.78303062164	1.0	100	100	0.001	0.0	221
20	9.67069941452	5.14902382964	1.0	100	100	0.001	0.0	221
21	9.88580016364	5.95201059828	1.0	100	100	0.001	0.0	221
22	9.97266683397	5.71285574796	1.0	100	100	0.001	0.0	221
23	10.245982725	5.10716096758	1.0	100	100	0.001	0.0	221
24	10.3573769872	5.63834038656	1.0	100	100	0.001	0.0	221
25	10.5951422903	5.63473090159	1.0	100	100	0.001	0.0	221
26	10.710069228	6.64276074543	1.0	100	100	0.001	0.0	221
27	10.8600218773	6.95812853892	1.0	100	100	0.001	0.0	221
28	10.9798709134	7.36484178166	1.0	100	100	0.001	0.0	221
29	11.0797484875	7.30554330964	1.0	100	100	0.001	0.0	221
30	11.2688368357	7.12663440084	1.0	100	100	0.001	0.0	221
31	11.3571929021	7.01688465334	1.0	100	100	0.001	0.0	221
32	11.4822050577	9.23682687296	1.0	100	100	0.001	0.0	221
33	11.7067793208	7.55682000239	1.0	100	100	0.001	0.0	221
34	11.8468532007	6.40364162507	1.0	100	100	0.001	0.0	221
35	11.9568353349	6.46251092176	1.0	100	100	0.001	0.0	221
36	12.0249448012	8.13181172593	1.0	100	100	0.001	0.0	221
37	12.1984104541	5.85526740756	1.0	100	100	0.001	0.0	221
38	12.250753382	8.53237616309	1.0	100	100	0.001	0.0	221
39	12.4079789938	8.38025824654	1.0	100	100	0.001	0.0	221
40	12.585911097	6.13612264383	1.0	100	100	0.001	0.0	221
41	12.6619168353	6.70177266839	1.0	100	100	0.001	0.0	221
42	12.7819869181	5.18511463215	1.0	100	100	0.001	0.0	221
43	12.8492290806	6.37486811623	1.0	100	100	0.001	0.0	221
44	12.9814260309	4.85168424209	1.0	100	100	0.001	0.0	221
45	12.9748221192	4.43354370672	1.0	100	100	0.001	0.0	221
46	13.0762722256	6.06528018902	1.0	100	100	0.001	0.0	221
47	13.2590102066	6.129576136	1.0	100	100	0.001	0.0	221
48	13.3998686064	6.82131770373	1.0	100	100	0.001	0.0	221
49	13.4373438786	7.50868201666	1.0	100	100	0.001	0.0	221
50	13.618536185	7.03490833616	1.0	100	100	0.001	0.0	221
