	loss	val_loss	learning_rate	batch_size	epochs	sparsity	noise	seed
0	10.6963297103	9.50453727788	1.1	200	40	0.001	0.0	8093
1	11.3710546568	9.96407092096	1.1	200	40	0.001	0.0	8093
2	11.8295685141	10.8240393945	1.1	200	40	0.001	0.0	8093
3	12.2500789904	9.80962733192	1.1	200	40	0.001	0.0	8093
4	12.5824349508	10.4212954765	1.1	200	40	0.001	0.0	8093
5	12.9149039293	10.8540355644	1.1	200	40	0.001	0.0	8093
6	13.2957795792	10.9890459012	1.1	200	40	0.001	0.0	8093
7	13.5688020828	12.1154225278	1.1	200	40	0.001	0.0	8093
8	13.91567807	12.019892745	1.1	200	40	0.001	0.0	8093
9	14.2140165707	12.5105673004	1.1	200	40	0.001	0.0	8093
10	14.5257770078	13.1117592209	1.1	200	40	0.001	0.0	8093
11	14.8617413783	12.8551578472	1.1	200	40	0.001	0.0	8093
12	15.1365024104	12.4106223446	1.1	200	40	0.001	0.0	8093
13	15.4371070651	15.7910555567	1.1	200	40	0.001	0.0	8093
14	15.6998834483	13.1293492614	1.1	200	40	0.001	0.0	8093
15	15.9721367695	14.412938061	1.1	200	40	0.001	0.0	8093
16	16.2068472781	13.2293632628	1.1	200	40	0.001	0.0	8093
17	16.4723301575	16.5192656399	1.1	200	40	0.001	0.0	8093
18	16.7616929547	13.5209986202	1.1	200	40	0.001	0.0	8093
19	16.962180187	15.9765251467	1.1	200	40	0.001	0.0	8093
20	17.2587987401	14.9419917495	1.1	200	40	0.001	0.0	8093
21	17.4188833714	16.7810507833	1.1	200	40	0.001	0.0	8093
22	17.7623592994	12.6921862799	1.1	200	40	0.001	0.0	8093
23	17.8442573421	17.4289327817	1.1	200	40	0.001	0.0	8093
24	18.1654034295	13.8493054633	1.1	200	40	0.001	0.0	8093
25	18.2944409207	19.4189383687	1.1	200	40	0.001	0.0	8093
26	18.6068893201	15.7902154398	1.1	200	40	0.001	0.0	8093
27	18.788002746	16.0868200536	1.1	200	40	0.001	0.0	8093
28	18.9841594339	16.658152914	1.1	200	40	0.001	0.0	8093
29	19.285054004	15.1019508702	1.1	200	40	0.001	0.0	8093
30	19.4287178307	17.3517112167	1.1	200	40	0.001	0.0	8093
31	19.5946859169	15.8201957465	1.1	200	40	0.001	0.0	8093
32	19.7961204946	20.695874257	1.1	200	40	0.001	0.0	8093
33	20.1554420402	13.8488920998	1.1	200	40	0.001	0.0	8093
34	20.2013905988	19.3488875156	1.1	200	40	0.001	0.0	8093
35	20.5053400231	17.0968574456	1.1	200	40	0.001	0.0	8093
36	20.6002154824	18.5938199574	1.1	200	40	0.001	0.0	8093
37	20.7587544035	20.3748612222	1.1	200	40	0.001	0.0	8093
38	20.9818071085	15.7165474655	1.1	200	40	0.001	0.0	8093
39	21.1455363794	19.1473574465	1.1	200	40	0.001	0.0	8093
